"","logFC","logCPM","F","PValue","FDR"
"Ercc4",-1.23631946493268,10.3448907395374,44.4943337694546,0.000448912258900199,0.03239827430584
"Abi3bp",1.14526791161643,10.3632210459145,25.2341256031223,0.000451149892776108,0.0324061819207291
"Mlec",-1.35549597563288,10.3770923522312,29.4655810129248,0.000453934550079818,0.0324531236085233
"Cyp51",-1.38984467022162,10.4142885565128,21.6045458309983,0.000457910384891362,0.0325843894445124
"Phf6",-1.40895964957524,10.3790351964881,28.4622886314301,0.000461647395289672,0.0326975187696331
"Rasl11b",-0.981770287802914,10.3618526140995,27.2708023669291,0.000467675714092156,0.032971137843497
"Ptchd4",-1.44398556213401,10.424757329255,20.1484793614909,0.00047774890512607,0.0335260844574184
"Chpf",-1.3338929612436,10.3601613887811,34.7220702596868,0.00048330031589353,0.0337600789469113
"Grik2",-1.2476205433866,10.5967658984572,12.2984047495156,0.000494790841100746,0.0344049083483204
"Zfhx4",-1.37728356571335,10.3789517540652,25.9189928883335,0.000500075137395873,0.0346142917830198
"Sarm1",-0.989891001694834,10.3284114216952,55.8216329966521,0.000509505110850185,0.0351074381358671
"Cog5",-1.02486864734469,10.3479387602426,31.7955769331401,0.000514570051296709,0.0352967240592175
"Ddx55",-1.49615793925258,10.3944201687457,27.2914578703981,0.000519543547305972,0.0353503744246065
"Tusc3",-1.32807068545746,10.4550006468206,16.9105391716731,0.000519995000729698,0.0353503744246065
"Ptprg",-1.30699045724503,10.4693191612756,15.7313113107955,0.00052470520178794,0.0355120480570078
"N4bp2",-0.967261599600152,10.3418837282321,35.6136539143413,0.000548393510635721,0.0369510459290299
"Ube2d3",-1.2420958983849,10.5186027671461,14.0943335594531,0.000555059247058572,0.0372354282564226
"BC037034",-1.06367915913293,10.3389080638859,39.6817066719547,0.000565399322963988,0.0376204055031538
"Psma7",-1.34975989879129,10.377066370451,28.3615686054036,0.000567933583544626,0.0376204055031538
"Ube2o",-1.31982598718867,10.4774853462535,15.9724191576024,0.000568600129145199,0.0376204055031538
"Cntn4",-1.25375225040089,10.6301547113333,12.0228212435687,0.000571521487373317,0.0376204055031538
"Cadm1",-1.17916592324468,10.5442547095849,12.4644058783539,0.000573150385916186,0.0376204055031538
"Rprm",-1.36955291383202,10.3584280959782,33.7031417877328,0.000584491918264349,0.0381515870691006
"Gprasp1",-1.08999433238808,10.8742573756823,11.9742260445251,0.000586253702007456,0.0381515870691006
"Col4a3bp",-1.36429632624578,10.3836673860963,25.7684364566711,0.000592017469806071,0.0383627320434334
"Klhl7",-1.28755798070761,10.4602965683865,16.4900819428843,0.000605676387359196,0.0389753749381057
"Med15",-1.33122171200175,10.4382154515966,17.8069275575485,0.00060659074470259,0.0389753749381057
"Tmem132c",-0.826781277693638,10.3211202570776,55.3882203454828,0.000619661438791336,0.0396479176046826
"Mapk8",-1.28226177843915,10.4919493820592,15.1047935910354,0.000629016185920685,0.0399190497159385
"Rock2",-1.17392317443013,10.6356338481884,11.8395024697507,0.000629141839494696,0.0399190497159385
"Pcsk7",-1.36830547577553,10.4048875334334,22.4286959546928,0.000641674674564757,0.0405453192708387
"Morf4l2",-1.23153561391582,10.5006903393211,14.6407953802428,0.000652992359761291,0.0410899489853097
"Slc38a2",-1.23303434721679,10.5674312627001,11.7317730757581,0.000665716011668903,0.0416775427992251
"H3f3a",-1.37624323443095,10.3932155178346,24.5856292695514,0.000667804074271797,0.0416775427992251
"Nop53",-0.963134766669746,10.3302558446748,48.3375831700675,0.000675172932892266,0.041965442539116
"Tor1aip2",-1.28501092348215,10.4894657007059,14.7657021229781,0.000678319493951482,0.0419896311133869
"Wdr11",-1.34065671789058,10.3837465495006,25.6848158741395,0.000685827248477021,0.042166614513154
"Gm28928",1.33183615899005,10.5789523761739,11.6697201659683,0.000687754072149941,0.042166614513154
"Dopey1",-1.2640446820895,10.5047225638028,15.7090359664369,0.000689687538280248,0.042166614513154
"Mindy3",-1.27906656792999,10.358882716036,33.123832234502,0.000692254638054144,0.042166614513154
"Prkar1a",-1.16930391904831,10.5429890488729,12.0612126028021,0.000700803210818615,0.0425172561527724
"Gng7",1.26877756144115,10.3601270202496,31.3525207704964,0.000708705196955319,0.0428260426160143
"Srrm3",-1.27100365090118,10.4683304533407,15.2799278364732,0.000724793143117418,0.0431850359983633
"Trip12",-1.1443626123368,10.5901035789057,11.6815998696823,0.000725196088848166,0.0431850359983633
"Tia1",-1.02531848761849,10.9849667595809,11.565934967063,0.000726279934319293,0.0431850359983633
"Bbs7",-1.32066206350259,10.3725958167092,29.0064323735582,0.000731156317788054,0.0431850359983633
"Nrp2",-1.2742705905588,10.3989611301219,21.9923958796409,0.000731661352885488,0.0431850359983633
"Ptov1",-1.33017340843067,10.3985480571263,23.7452547085888,0.00073166136640253,0.0431850359983633
"Tmem183a",-0.99876578417491,10.3385001546083,38.448133578929,0.000748789303517661,0.0433995187821563
"BC029722",-0.935346122252792,10.3267502362056,56.4140396733616,0.000749147943224188,0.0433995187821563
