"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Timepoint","DEG_Test","SYMBOL"
"Rnf1142",0.0980971763081833,7.75307600420251,1.29685563218186,0.195300933864582,0.682616756567115,-4.98549122794354,"P150","MUT cells from HET vs WT cells from WT","Rnf1142"
"Fezf22",0.0980951217212525,7.51755100144771,1.68073744814828,0.0934613771273657,0.592631420216639,-4.63276763750445,"P150","MUT cells from HET vs WT cells from WT","Fezf22"
"Katnal12",0.0980196473975337,7.74105022748619,1.35430418387811,0.176273499548009,0.669952476072616,-4.92795164830221,"P150","MUT cells from HET vs WT cells from WT","Katnal12"
"Camkmt2",-0.0980088933902108,7.57833011923717,-1.56167565141982,0.119020305776695,0.612393654609773,-4.75325628181344,"P150","MUT cells from HET vs WT cells from WT","Camkmt2"
"Alcam2",-0.098007119947086,8.18437967280809,-1.01003058425364,0.312987077189178,0.776044413465645,-5.10363562547811,"P150","MUT cells from HET vs WT cells from WT","Alcam2"
"Rps162",-0.0979836779085517,8.50608375370965,-0.950259802312856,0.342456184296429,0.791557697101952,-5.10700459204297,"P150","MUT cells from HET vs WT cells from WT","Rps162"
"Cox162",-0.0979571640663055,7.75528003555163,-1.14197762875123,0.254029943426015,0.731734662775587,-5.14900399017289,"P150","MUT cells from HET vs WT cells from WT","Cox162"
"Adipor22",-0.097956805686028,7.4909689751804,-1.6479586966902,0.100012400445693,0.602621033325777,-4.70356676579777,"P150","MUT cells from HET vs WT cells from WT","Adipor22"
"Mfsd4a2",-0.0979289320985117,7.9634678545555,-1.14803786735897,0.251522031204074,0.729954746713719,-5.04046150676569,"P150","MUT cells from HET vs WT cells from WT","Mfsd4a2"
"Zxdc2",-0.097919472065513,7.6105412834123,-1.50294908544192,0.133506638709959,0.63446224330842,-4.81489077064687,"P150","MUT cells from HET vs WT cells from WT","Zxdc2"
"Adss2",-0.0979008408502127,7.94072466992037,-1.13363094541657,0.257512556914666,0.73743506444964,-5.06359230272548,"P150","MUT cells from HET vs WT cells from WT","Adss2"
"Prkcg2",-0.0978930076210212,8.51688971607135,-0.981374883096315,0.326899924071807,0.781851709128614,-5.08126043751727,"P150","MUT cells from HET vs WT cells from WT","Prkcg2"
"Wdr15",-0.0978640143584508,7.60497829477295,-1.57435508397227,0.116061086192917,0.612172767637561,-4.71284489880212,"P150","MUT cells from HET vs WT cells from WT","Wdr15"
"Ift802",-0.0978546283616746,7.51069189133536,-1.82574389072519,0.0685070255606367,0.558224636231364,-4.39897508810356,"P150","MUT cells from HET vs WT cells from WT","Ift802"
"Rpl212",0.0978492886328235,7.92425584755907,1.12621508178474,0.260634548062389,0.738873892188929,-5.08438753642821,"P150","MUT cells from HET vs WT cells from WT","Rpl212"
"Tsen342",0.0978030622378601,7.49768310782452,1.76488156743063,0.0782165054086085,0.568373272635888,-4.51373391062427,"P150","MUT cells from HET vs WT cells from WT","Tsen342"
"Trim372",0.0977502013378171,8.21456171545039,1.0313727994708,0.302882937923718,0.767514345055352,-5.08282210477984,"P150","MUT cells from HET vs WT cells from WT","Trim372"
"Set2",-0.0976813832695083,7.90761500282573,-1.04727077590186,0.295499248219091,0.762709436636154,-5.15919503339442,"P150","MUT cells from HET vs WT cells from WT","Set2"
"Eid12",-0.0976732800607039,7.95150696567819,-1.04984417216441,0.294315521613492,0.762709436636154,-5.13656442462351,"P150","MUT cells from HET vs WT cells from WT","Eid12"
"Epg52",0.0976600994064816,7.54557165775415,1.78441730957046,0.0749843656417408,0.563738622611269,-4.44489360137922,"P150","MUT cells from HET vs WT cells from WT","Epg52"
"Serpinb6a2",-0.0975643219979139,7.65836865209955,-1.48307392673902,0.13870790239106,0.635336256932499,-4.80398718344452,"P150","MUT cells from HET vs WT cells from WT","Serpinb6a2"
"Gm16732",-0.0974968415987041,7.84989461643701,-1.10834280019752,0.268266185622628,0.744238281839832,-5.12790051628846,"P150","MUT cells from HET vs WT cells from WT","Gm16732"
"Dazap22",-0.097484194973136,7.6059219081869,-1.49988514111782,0.134298445044372,0.63446224330842,-4.82242686986321,"P150","MUT cells from HET vs WT cells from WT","Dazap22"
"Unc5c2",0.0974727290294757,8.01999084128897,1.10618623006637,0.269197368568577,0.745446763256357,-5.06685251953335,"P150","MUT cells from HET vs WT cells from WT","Unc5c2"
"Pggt1b2",-0.0974690758275898,7.67961250889748,-1.31459760005382,0.189269949158078,0.682616756567115,-5.00397664381996,"P150","MUT cells from HET vs WT cells from WT","Pggt1b2"
"Map3k52",-0.0974466511945238,7.54571690034915,-1.63144769059458,0.103448637239139,0.605636424040357,-4.6812649760077,"P150","MUT cells from HET vs WT cells from WT","Map3k52"
"Clpp2",-0.0974088069110994,7.9997140916025,-1.06255864372179,0.288513884379358,0.758180616497955,-5.10761549512122,"P150","MUT cells from HET vs WT cells from WT","Clpp2"
"Agfg22",0.0973620038062251,7.75571073465568,1.33118007418658,0.183758648972624,0.679138214781994,-4.95160813362075,"P150","MUT cells from HET vs WT cells from WT","Agfg22"
"Colgalt12",0.0973468185425581,8.0102568981627,1.12007696898567,0.263238413157262,0.742007327893418,-5.05436479782431,"P150","MUT cells from HET vs WT cells from WT","Colgalt12"
"Htr2c2",0.0973197123174421,7.51142461793903,1.48482661753527,0.13824302578682,0.635140987747509,-4.92628725857119,"P150","MUT cells from HET vs WT cells from WT","Htr2c2"
"Egr32",-0.0972671502400564,7.69541740628212,-1.32804756406913,0.18479052186179,0.679138214781994,-4.97895799750888,"P150","MUT cells from HET vs WT cells from WT","Egr32"
"Nfyc2",-0.0972563739556609,7.56769963162138,-1.5643026207941,0.118402381329537,0.612393654609773,-4.76251025303195,"P150","MUT cells from HET vs WT cells from WT","Nfyc2"
"Stx1b2",-0.0971639565742048,8.02697692792684,-1.12348976199544,0.261788448721509,0.740415353375793,-5.04125706146664,"P150","MUT cells from HET vs WT cells from WT","Stx1b2"
"Kcnj92",0.0971545303697212,8.198427569009,1.04639789364111,0.295901487319122,0.762709436636154,-5.07279490184641,"P150","MUT cells from HET vs WT cells from WT","Kcnj92"
"Pkm2",0.0971068039036069,8.7606085554999,0.995637708227884,0.31992545233029,0.780855188241227,-5.0558528763463,"P150","MUT cells from HET vs WT cells from WT","Pkm2"
"Itsn12",-0.0970546004761923,7.74787743672835,-1.3126300500961,0.189931904582279,0.682616756567115,-4.96346451830841,"P150","MUT cells from HET vs WT cells from WT","Itsn12"
"Arhgap202",0.0969956257965272,8.41693328671739,1.01629239838426,0.309999703714684,0.772278162185538,-5.06260989642815,"P150","MUT cells from HET vs WT cells from WT","Arhgap202"
"Anapc42",-0.0969131321244232,7.91929416111138,-1.09628868919115,0.273499544649895,0.748929025130389,-5.11035720173078,"P150","MUT cells from HET vs WT cells from WT","Anapc42"
"Zcchc72",0.0968981600037182,8.90917540688663,1.00179576185609,0.316944581387578,0.779994228224209,-5.04694522543611,"P150","MUT cells from HET vs WT cells from WT","Zcchc72"
"Sdccag82",-0.0968833681489816,7.67360086180488,-1.27493311612181,0.202946747562732,0.687888360260133,-5.05678354397435,"P150","MUT cells from HET vs WT cells from WT","Sdccag82"
"Serinc52",0.0968783571472676,7.70304575280264,1.27289200709742,0.203669592621961,0.687888360260133,-5.05100145385121,"P150","MUT cells from HET vs WT cells from WT","Serinc52"
"Timm10b2",0.096832500510966,7.8310034242428,1.04429340555821,0.296872782621311,0.762709436636154,-5.20476673598494,"P150","MUT cells from HET vs WT cells from WT","Timm10b2"
"Zfc3h12",0.0967988500216066,8.17169744013699,1.06873739806684,0.285722616626285,0.755066689967072,-5.05834928442172,"P150","MUT cells from HET vs WT cells from WT","Zfc3h12"
"Rph3a2",-0.0967923541745543,8.00030020106362,-1.13063733394476,0.258769685368862,0.737968938519536,-5.04325429723607,"P150","MUT cells from HET vs WT cells from WT","Rph3a2"
"Prdm152",-0.0967599674619715,7.47608799432501,-1.70678261652962,0.088506127049633,0.585963540088284,-4.62205037886241,"P150","MUT cells from HET vs WT cells from WT","Prdm152"
"Fyn2",0.0967362010474693,7.67527397932823,1.27325463216476,0.203541034252744,0.687888360260133,-5.06879400117829,"P150","MUT cells from HET vs WT cells from WT","Fyn2"
"Ablim32",-0.0966996065379675,7.50068170381926,-1.64685697820955,0.100238808422688,0.602621033325777,-4.69556229014227,"P150","MUT cells from HET vs WT cells from WT","Ablim32"
"Nufip12",-0.0966761133715917,7.70320459704282,-1.30130563148691,0.193775138354065,0.682616756567115,-5.00714890899955,"P150","MUT cells from HET vs WT cells from WT","Nufip12"
"Degs12",0.0966621289430796,7.63564115363119,1.31120896673013,0.190411071736959,0.682616756567115,-5.05058154316001,"P150","MUT cells from HET vs WT cells from WT","Degs12"
"Elavl12",-0.0966168160897825,7.89169262331435,-1.0907706289942,0.275918450290375,0.750156838483591,-5.12768906410702,"P150","MUT cells from HET vs WT cells from WT","Elavl12"
"Fzd32",-0.0966064814904897,8.02557789169402,-0.962396486054815,0.336332729713625,0.785735768038438,-5.18715379491792,"P150","MUT cells from HET vs WT cells from WT","Fzd32"
"Copg12",0.0965787686111934,8.01834730794657,1.07268672901667,0.283948118700435,0.752538281961065,-5.09666732449555,"P150","MUT cells from HET vs WT cells from WT","Copg12"
"Mrps282",-0.0965716423793914,7.60691877155556,-1.43932740465311,0.150706463982614,0.646350819588933,-4.90372648679895,"P150","MUT cells from HET vs WT cells from WT","Mrps282"
"Cstf32",-0.0965313586170193,8.30199975533669,-1.0062715136102,0.314789550808298,0.778537392840911,-5.08492051780278,"P150","MUT cells from HET vs WT cells from WT","Cstf32"
"Yaf22",0.0964767980844927,7.65794443662,1.41178077735448,0.158659336796653,0.657527063284237,-4.90953825980719,"P150","MUT cells from HET vs WT cells from WT","Yaf22"
"Itfg22",-0.0964542821479011,7.58017446480641,-1.33002682020505,0.184138040654818,0.679138214781994,-5.06342453370615,"P150","MUT cells from HET vs WT cells from WT","Itfg22"
"Fbxo382",-0.0964482017604329,7.7907976222214,-1.15067941402582,0.250434317845673,0.728915055927751,-5.11893058831028,"P150","MUT cells from HET vs WT cells from WT","Fbxo382"
"Golga72",0.0964433982587289,7.70320076974514,1.41123733639488,0.158819376701529,0.657527063284237,-4.88427501933304,"P150","MUT cells from HET vs WT cells from WT","Golga72"
"Mid12",-0.0964264492496856,7.59817269211096,-1.377050411372,0.16913544881546,0.662047498897775,-4.99046605414408,"P150","MUT cells from HET vs WT cells from WT","Mid12"
"Stard72",0.0964230374748345,7.8809801170206,1.21043173688636,0.226706123594968,0.707492429692014,-5.01896547239809,"P150","MUT cells from HET vs WT cells from WT","Stard72"
"Parp13",0.0964129416075412,7.70433443386539,1.27319291858019,0.203562908857772,0.687888360260133,-5.0480710134908,"P150","MUT cells from HET vs WT cells from WT","Parp13"
"Prcp2",-0.0963991328748381,7.5975972815952,-1.43603948284037,0.151639370407892,0.647631859646654,-4.91904511741722,"P150","MUT cells from HET vs WT cells from WT","Prcp2"
"Golgb12",-0.0963290352465158,8.47814469328287,-0.987581265458769,0.323852939613718,0.781442506036964,-5.07949355294111,"P150","MUT cells from HET vs WT cells from WT","Golgb12"
"Chchd12",0.0963269162966292,7.56959030009737,1.5264654541094,0.127549472824124,0.629375592799455,-4.82241159160067,"P150","MUT cells from HET vs WT cells from WT","Chchd12"
"Ulk32",0.0962766038048946,7.4690134778933,1.77828719663825,0.0759865847609405,0.565520486895199,-4.51286528675335,"P150","MUT cells from HET vs WT cells from WT","Ulk32"
"Trp532",-0.0962498646685352,7.46378848850035,-1.71727088314249,0.086571636057564,0.584138924110057,-4.61737721302315,"P150","MUT cells from HET vs WT cells from WT","Trp532"
"Creb12",-0.0962492675570994,7.6887588899739,-1.32821952511329,0.184733765231246,0.679138214781994,-4.9821935969962,"P150","MUT cells from HET vs WT cells from WT","Creb12"
"Zfp2352",0.0961892154047392,7.63624014757799,1.25123339789483,0.211455906040796,0.693092349879827,-5.1212742270751,"P150","MUT cells from HET vs WT cells from WT","Zfp2352"
"Srp54a2",-0.0961559123670757,7.66945790182825,-1.28509537897522,0.199375736966598,0.683531996245454,-5.05212432019076,"P150","MUT cells from HET vs WT cells from WT","Srp54a2"
"D3Ertd751e2",0.096148837487827,7.73341576699939,1.18365167157093,0.237134031033136,0.718734829339317,-5.12484800013959,"P150","MUT cells from HET vs WT cells from WT","D3Ertd751e2"
"Fryl2",0.0961177078829731,7.96926275854196,1.0445184628538,0.296768808740984,0.762709436636154,-5.14183663308395,"P150","MUT cells from HET vs WT cells from WT","Fryl2"
"Ttbk22",0.0961100533086272,7.80828646129409,1.19638484849534,0.232134201110702,0.713730950224709,-5.07019945496832,"P150","MUT cells from HET vs WT cells from WT","Ttbk22"
"Ogfod12",0.0960490838387997,8.11366765216282,1.04073951129801,0.298517880621697,0.76469788152445,-5.09648338691339,"P150","MUT cells from HET vs WT cells from WT","Ogfod12"
"Slc44a52",-0.0960483054174439,7.51223727112635,-1.56704110256926,0.117760916144602,0.612393654609773,-4.80547319459335,"P150","MUT cells from HET vs WT cells from WT","Slc44a52"
"Slit32",0.0960226778668236,8.56330991483858,0.97165283736431,0.331710321305213,0.783309054665636,-5.08623249245438,"P150","MUT cells from HET vs WT cells from WT","Slit32"
"Zfp13",-0.0960153869692615,7.80566426428477,-1.23984097633001,0.215637110558846,0.696951744096727,-5.01473797048555,"P150","MUT cells from HET vs WT cells from WT","Zfp13"
"Wnk12",-0.0959661206548486,8.15982734376713,-0.952437564162344,0.341352181505515,0.79067131416784,-5.15693186504044,"P150","MUT cells from HET vs WT cells from WT","Wnk12"
"Lysmd42",0.0959091373624217,7.69476645105916,1.19794058537164,0.23152850725165,0.713534938917606,-5.14166092378432,"P150","MUT cells from HET vs WT cells from WT","Lysmd42"
"Syndig12",-0.0958464882971732,7.58448085271263,-1.50520315368939,0.13292644340059,0.63446224330842,-4.8343201377096,"P150","MUT cells from HET vs WT cells from WT","Syndig12"
"1700037H04Rik2",0.095817464226692,7.55313907292071,1.38955698137289,0.165304551841526,0.661004660911154,-5.01862148408889,"P150","MUT cells from HET vs WT cells from WT","1700037H04Rik2"
"Tbcel2",0.0958144362103877,7.74929251092073,1.25450737678029,0.210265250248764,0.692765083305635,-5.04108913860513,"P150","MUT cells from HET vs WT cells from WT","Tbcel2"
"Cap12",-0.0957359384904892,7.6411159609972,-1.38472447488797,0.166776961107961,0.661004660911154,-4.94982436797913,"P150","MUT cells from HET vs WT cells from WT","Cap12"
"Prkacb2",0.0956924552083667,8.56365203960431,0.964991921345455,0.335032454544181,0.784977909852582,-5.09232422842495,"P150","MUT cells from HET vs WT cells from WT","Prkacb2"
"Dimt12",0.0956815168899032,7.88983448970223,1.18340307389372,0.237232399732099,0.718734829339317,-5.04126209652978,"P150","MUT cells from HET vs WT cells from WT","Dimt12"
"Gspt22",0.0956768318921641,7.65438202352396,1.44198646489743,0.149955203895323,0.645691355459455,-4.87315144618771,"P150","MUT cells from HET vs WT cells from WT","Gspt22"
"Vwa82",0.0956394422044893,7.82826451322521,1.18103628413137,0.23817037375613,0.719967596872931,-5.07624962718671,"P150","MUT cells from HET vs WT cells from WT","Vwa82"
"Iqsec12",-0.0956150007376042,8.10528155700042,-1.05645502725042,0.291289255213495,0.761218376810526,-5.08238327318363,"P150","MUT cells from HET vs WT cells from WT","Iqsec12"
"Slc25a142",0.09560626899742,7.71413839313591,1.52019575178379,0.129117056980807,0.631808318511808,-4.72901610143149,"P150","MUT cells from HET vs WT cells from WT","Slc25a142"
"Emc62",-0.0955940162268964,7.58968904820588,-1.4934701650987,0.135968041176406,0.63446224330842,-4.84542747684765,"P150","MUT cells from HET vs WT cells from WT","Emc62"
"Zfp8002",-0.095511624871377,7.67996042668733,-1.30406756972832,0.19283256346843,0.682616756567115,-5.01955249964192,"P150","MUT cells from HET vs WT cells from WT","Zfp8002"
"Adamts182",0.0954842834106255,7.40658265823385,2.13756280032076,0.0330544117999781,0.460628707921348,-3.90042089075132,"P150","MUT cells from HET vs WT cells from WT","Adamts182"
"Mfsd82",-0.0954540125940957,7.57159343429903,-1.48052798862205,0.139385327116699,0.636500938217785,-4.87767371513539,"P150","MUT cells from HET vs WT cells from WT","Mfsd82"
"Atg52",0.0954093540098535,7.62430252809555,1.36957536565115,0.171456815326398,0.66372955148936,-4.98767689850278,"P150","MUT cells from HET vs WT cells from WT","Atg52"
"Ndufs82",-0.0953944746293356,7.58480221495034,-1.37108048198829,0.170987489780336,0.663569097336381,-5.00695562612006,"P150","MUT cells from HET vs WT cells from WT","Ndufs82"
"Zfp6552",-0.095361605240047,7.50077807250021,-1.71929287576852,0.0862026600000674,0.584138924110057,-4.58310498221075,"P150","MUT cells from HET vs WT cells from WT","Zfp6552"
"Cd1642",0.0953370835438418,7.54631065424791,1.42926729799473,0.153574786614856,0.64975164791157,-4.9725473990016,"P150","MUT cells from HET vs WT cells from WT","Cd1642"
"Bloc1s22",-0.0952653326286663,7.62393840193116,-1.30570064317342,0.192276831900022,0.682616756567115,-5.05186372584242,"P150","MUT cells from HET vs WT cells from WT","Bloc1s22"
"Atxn12",-0.0951889032193058,8.1468652708825,-1.02083495337351,0.30784441061642,0.772126011782075,-5.10295288414519,"P150","MUT cells from HET vs WT cells from WT","Atxn12"
"Gpm6b2",-0.0951868385373587,9.23574253522555,-1.0905414514292,0.276019228553514,0.750156838483591,-4.96773636207585,"P150","MUT cells from HET vs WT cells from WT","Gpm6b2"
"Pxk2",0.0951739376671421,7.60744876214092,1.49335888123724,0.135997145732102,0.63446224330842,-4.83977638551984,"P150","MUT cells from HET vs WT cells from WT","Pxk2"
"Clstn12",0.0951526382737811,8.70276030788967,0.988785307523181,0.323263979149502,0.781442506036964,-5.0638123868996,"P150","MUT cells from HET vs WT cells from WT","Clstn12"
"Trim322",0.0951423642382849,7.60852027300708,1.43666135475047,0.151462584583605,0.647612335789249,-4.91486911613005,"P150","MUT cells from HET vs WT cells from WT","Trim322"
"B830012L14Rik2",-0.0950870310149678,7.68290645207296,-1.33760033217921,0.181657155628039,0.679138214781994,-4.97509473941304,"P150","MUT cells from HET vs WT cells from WT","B830012L14Rik2"
"Bcl11b2",-0.0950618608357097,7.65272465592198,-1.32763184402098,0.184927785878628,0.679138214781994,-5.00471181720748,"P150","MUT cells from HET vs WT cells from WT","Bcl11b2"
"Vps4a2",0.0950298199254584,7.81486215346414,1.14434465964915,0.25304832366599,0.730301894800007,-5.11878305733273,"P150","MUT cells from HET vs WT cells from WT","Vps4a2"
"Acbd62",0.0950126950756722,7.86577852660124,1.22237687998932,0.222162162346724,0.703744041129882,-5.01138910382883,"P150","MUT cells from HET vs WT cells from WT","Acbd62"
"Lrch22",-0.0950014590850845,7.51337184519775,-1.53423867244385,0.125626636997102,0.625206080663208,-4.84937117654126,"P150","MUT cells from HET vs WT cells from WT","Lrch22"
"Exoc42",-0.0949966582619268,8.01829941955994,-0.971288429426772,0.331891515671669,0.783309054665636,-5.18262124869247,"P150","MUT cells from HET vs WT cells from WT","Exoc42"
"Rbpj2",-0.0949616665468227,7.50370035758015,-1.50594347508476,0.132736313058146,0.63446224330842,-4.90155649517116,"P150","MUT cells from HET vs WT cells from WT","Rbpj2"
"Zfp955a2",-0.0949277787947107,7.66467113025711,-1.32386832851652,0.18617388280425,0.680045542773562,-5.00635185988308,"P150","MUT cells from HET vs WT cells from WT","Zfp955a2"
"Kcnip32",0.0949238125334197,7.78745131832654,1.1281495400748,0.259817643040729,0.738561798178612,-5.15340961540415,"P150","MUT cells from HET vs WT cells from WT","Kcnip32"
"Txn22",-0.0948953984965266,7.64233803505003,-1.39355783641532,0.164092980625554,0.661004660911154,-4.93110601750907,"P150","MUT cells from HET vs WT cells from WT","Txn22"
"Raph12",-0.0948745424813833,8.41897717854859,-0.932743794101329,0.351418960160339,0.798198314641462,-5.12934482410711,"P150","MUT cells from HET vs WT cells from WT","Raph12"
"Pkia2",0.0948579410839576,7.75621022487781,1.13135845996014,0.258466468467711,0.737968938519536,-5.16583682097807,"P150","MUT cells from HET vs WT cells from WT","Pkia2"
"Gucy1a12",0.0948483469986385,7.94800098541675,1.00065921157739,0.317493361018752,0.779994228224209,-5.19155778503924,"P150","MUT cells from HET vs WT cells from WT","Gucy1a12"
"Stam22",-0.0948186298064559,7.72753000089424,-1.11942045415253,0.263517977461974,0.742007327893418,-5.18489253266069,"P150","MUT cells from HET vs WT cells from WT","Stam22"
"Gm49242",0.0948097048519285,7.50516847692875,1.52344307770388,0.128303279470114,0.630818910189509,-4.87749810358373,"P150","MUT cells from HET vs WT cells from WT","Gm49242"
"Lrrk22",-0.0948078717183618,7.72533098808157,-1.14581120810657,0.252441470044194,0.729954746713719,-5.16355805422937,"P150","MUT cells from HET vs WT cells from WT","Lrrk22"
"Dync2h12",0.0946902292152805,7.96993192790642,1.11467879447794,0.26554322429994,0.74223473423933,-5.07464533492325,"P150","MUT cells from HET vs WT cells from WT","Dync2h12"
"Dguok2",-0.0946879384691313,7.70495348176063,-1.2982773168709,0.194812515473599,0.682616756567115,-5.00674601382816,"P150","MUT cells from HET vs WT cells from WT","Dguok2"
"Mccc22",0.0946868009930482,7.55585833873713,1.49736517546437,0.134952398416198,0.63446224330842,-4.87257598311735,"P150","MUT cells from HET vs WT cells from WT","Mccc22"
"Msh22",-0.0946774563420156,7.65173173916547,-1.40749204382296,0.159925676284482,0.657824236481854,-4.91300296371508,"P150","MUT cells from HET vs WT cells from WT","Msh22"
"Zfp3292",0.0946154277451576,8.80338230595631,0.966406016977833,0.334325382269055,0.784777320247245,-5.07813786141307,"P150","MUT cells from HET vs WT cells from WT","Zfp3292"
"Ssr32",0.0945865809111579,7.67712865996398,1.15818002457857,0.247363755332425,0.727903558306259,-5.18917100810991,"P150","MUT cells from HET vs WT cells from WT","Ssr32"
"Spout12",0.094530481650188,7.60572366260194,1.38962265533646,0.165284609550057,0.661004660911154,-4.98001349223262,"P150","MUT cells from HET vs WT cells from WT","Spout12"
"Rabl22",-0.0944985939303962,7.96647914980576,-1.03860154043689,0.299510483614899,0.765062153303022,-5.14389877354175,"P150","MUT cells from HET vs WT cells from WT","Rabl22"
"Klf32",-0.0944845235541045,7.45509664449376,-1.73371501308611,0.0836077031799371,0.580700215411688,-4.59916431538743,"P150","MUT cells from HET vs WT cells from WT","Klf32"
"Stmn12",0.0944585717000965,8.3463940231316,0.899941330922911,0.368600582664472,0.805410372251573,-5.16388330045327,"P150","MUT cells from HET vs WT cells from WT","Stmn12"
"Mcts12",-0.0944200867444165,7.65260024744946,-1.31647339794915,0.188640452310629,0.682616756567115,-5.02577844252706,"P150","MUT cells from HET vs WT cells from WT","Mcts12"
"Csnk1g12",-0.0943886179496705,8.18444425073102,-0.973544059386223,0.330770980442464,0.783309054665636,-5.13439944093708,"P150","MUT cells from HET vs WT cells from WT","Csnk1g12"
"BC0040042",-0.0943672380179743,7.66777647312711,-1.37773945250581,0.168922664129088,0.662047498897775,-4.93845879057862,"P150","MUT cells from HET vs WT cells from WT","BC0040042"
"5330434G04Rik2",0.094318130992697,8.88288747957608,0.924860008627844,0.355501231026824,0.800996033119456,-5.10846294403619,"P150","MUT cells from HET vs WT cells from WT","5330434G04Rik2"
"Mrps122",0.0942935067340951,7.942917926735,1.09609959108896,0.273582196605431,0.748929025130389,-5.10556378269916,"P150","MUT cells from HET vs WT cells from WT","Mrps122"
"Papd72",-0.0942804095320371,7.51164188254,-1.59770725337084,0.110763058028925,0.611121524303172,-4.75745116975865,"P150","MUT cells from HET vs WT cells from WT","Papd72"
"Cttn2",-0.0942396637259977,7.74133383341004,-1.26736875885409,0.205635036277599,0.689656765707484,-5.02228117487351,"P150","MUT cells from HET vs WT cells from WT","Cttn2"
"Scube12",0.0941926414269254,7.74123222953845,1.22501126177867,0.221168904204952,0.703598940223022,-5.07562476953744,"P150","MUT cells from HET vs WT cells from WT","Scube12"
"Zfp280c2",-0.0941812368629025,7.52597932720772,-1.44944102360677,0.147864354843564,0.643197115545661,-4.95590834132496,"P150","MUT cells from HET vs WT cells from WT","Zfp280c2"
"Gabra12",-0.0941780564312715,8.79613403916104,-0.945606033621552,0.34482304978877,0.792366073162646,-5.09457375151769,"P150","MUT cells from HET vs WT cells from WT","Gabra12"
"Pphln12",-0.09416221153388,7.56865459564593,-1.42238130335827,0.155561988658894,0.652163721685364,-4.95440102889605,"P150","MUT cells from HET vs WT cells from WT","Pphln12"
"Snx62",0.0941387785164816,7.70144725423093,1.29789571476789,0.194943526170662,0.682616756567115,-5.02345945463377,"P150","MUT cells from HET vs WT cells from WT","Snx62"
"Dctn12",0.0941179185067167,8.14077473265858,1.05855123988029,0.290334064878802,0.760050407388894,-5.07497154137442,"P150","MUT cells from HET vs WT cells from WT","Dctn12"
"Pigx2",0.0941140941305125,7.55979430101307,1.53821978942096,0.124650653428195,0.623750874539889,-4.8124808263338,"P150","MUT cells from HET vs WT cells from WT","Pigx2"
"Dip2c2",0.093959212450665,8.03990577568014,1.03803394706433,0.299774372697067,0.765062153303022,-5.12294440770861,"P150","MUT cells from HET vs WT cells from WT","Dip2c2"
"Prr142",-0.093943293491499,7.50276796149623,-1.71756220374469,0.0865183967170423,0.584138924110057,-4.58414754010137,"P150","MUT cells from HET vs WT cells from WT","Prr142"
"Wscd12",0.0938070848671462,7.38126114646555,2.11014571532019,0.0353601798658846,0.463849305430007,-3.97482807778894,"P150","MUT cells from HET vs WT cells from WT","Wscd12"
"Man1a3",-0.093787483402525,7.62029266557396,-1.37522468964647,0.169700230073177,0.663021002794995,-4.97415111320544,"P150","MUT cells from HET vs WT cells from WT","Man1a3"
"Lrrc142",0.093783415319856,7.79158803383611,1.07744183952798,0.281821521077801,0.752538281961065,-5.20132475201806,"P150","MUT cells from HET vs WT cells from WT","Lrrc142"
"Spop2",-0.0937667712186752,8.21350219183194,-0.981488675923342,0.326843890649789,0.781851709128614,-5.12156289822945,"P150","MUT cells from HET vs WT cells from WT","Spop2"
"Pitpnm12",0.0937560768366481,7.88257580811901,1.09542325089901,0.273877954971687,0.748929025130389,-5.13129578510734,"P150","MUT cells from HET vs WT cells from WT","Pitpnm12"
"Ptpre2",0.0937386321872289,7.93331028904498,1.09921866315425,0.272221084807525,0.748929025130389,-5.10506592806757,"P150","MUT cells from HET vs WT cells from WT","Ptpre2"
"Dusp112",-0.0936802652646129,8.35676879707416,-0.922816035742868,0.356564491875677,0.801426939226727,-5.14428292523202,"P150","MUT cells from HET vs WT cells from WT","Dusp112"
"Cplx22",0.0936423592709197,8.28181172658016,0.944134629922727,0.345573565362821,0.793227972991377,-5.1403810935839,"P150","MUT cells from HET vs WT cells from WT","Cplx22"
"Ak62",0.093534650126216,7.64249021603241,1.20449824752085,0.228987794501517,0.70917553966964,-5.1663927911198,"P150","MUT cells from HET vs WT cells from WT","Ak62"
"Capza12",-0.0934793193559917,7.66642201004273,-1.37113691474005,0.170969911703106,0.663569097336381,-4.94465480162353,"P150","MUT cells from HET vs WT cells from WT","Capza12"
"Zfp8462",0.0934587183542295,7.91128800425213,1.03600501497276,0.300718948025008,0.766092490814381,-5.17819218830815,"P150","MUT cells from HET vs WT cells from WT","Zfp8462"
"Atp2b22",-0.0934342884583383,9.06713131794293,-0.997833080702901,0.318860656217248,0.780452168995094,-5.04801056217446,"P150","MUT cells from HET vs WT cells from WT","Atp2b22"
"Chchd72",0.0933876611269282,7.87623045055336,1.07277806375527,0.28390716927108,0.752538281961065,-5.15442726598155,"P150","MUT cells from HET vs WT cells from WT","Chchd72"
"Abcc12",-0.0933816220827461,7.57888170478554,-1.35308929720116,0.176660989182452,0.669952476072616,-5.03911011398088,"P150","MUT cells from HET vs WT cells from WT","Abcc12"
"Gria42",0.0933584133244452,8.56052031649013,0.917670833567792,0.359249879166504,0.802205121660526,-5.12846062101595,"P150","MUT cells from HET vs WT cells from WT","Gria42"
