"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Timepoint","DEG_Test"
"Lin37",0.0512068065335649,7.49248166057904,0.650426931841372,0.515906821597552,0.905752913107811,-5.52502270284876,"P30","MUT cells from HET vs WT cells from HET"
"Nt5c2",-0.0511779036507605,7.73764011477139,-0.518450026542071,0.60452076253882,0.927305073125092,-5.49148883834009,"P30","MUT cells from HET vs WT cells from HET"
"Mpp6",-0.0511488514290788,7.69692234836214,-0.565572582179184,0.572100780670682,0.924221967938808,-5.48597280109921,"P30","MUT cells from HET vs WT cells from HET"
"Gm2824",0.0511430579609486,7.41871249396648,0.667550336730703,0.504926152225302,0.901809328691841,-5.56537117681475,"P30","MUT cells from HET vs WT cells from HET"
"Rpl15",-0.051139468570522,7.99617716285965,-0.469786094303016,0.638844024972375,0.938568046369287,-5.42880006857942,"P30","MUT cells from HET vs WT cells from HET"
"Ssbp4",-0.0511226656234482,7.65350310938211,-0.620653922246366,0.535291509594213,0.910079615218707,-5.477641721111,"P30","MUT cells from HET vs WT cells from HET"
"Col5a1",-0.0511190436724736,7.36509364243583,-0.711680596093771,0.477207326996868,0.892634141815907,-5.58387494338524,"P30","MUT cells from HET vs WT cells from HET"
"Stim1",-0.0510972968564563,7.71568222058351,-0.490056556917002,0.62444669555942,0.936246942932042,-5.51262039451613,"P30","MUT cells from HET vs WT cells from HET"
"Pdgfa",-0.0510895963561318,7.5938312763425,-0.522037605329229,0.602023602458084,0.92702191411167,-5.55507379844461,"P30","MUT cells from HET vs WT cells from HET"
"Chmp5",0.0510447031675305,7.42011007355212,0.696822839100202,0.486445167904473,0.897342873832425,-5.54559973102791,"P30","MUT cells from HET vs WT cells from HET"
"Ccdc47",-0.0510348644445386,8.03205445681827,-0.485945490236592,0.62735524077751,0.937247892388846,-5.41637598321733,"P30","MUT cells from HET vs WT cells from HET"
"Trmt10b",0.0510221532726183,7.47835134260385,0.630330576145151,0.528950962851676,0.908515546468758,-5.54896806804751,"P30","MUT cells from HET vs WT cells from HET"
"Zfp276",0.051013761556959,7.53719077221253,0.49951222161046,0.617779224499568,0.934349602441082,-5.58281127445972,"P30","MUT cells from HET vs WT cells from HET"
"Rnf114",0.0510033614767433,7.71009283407646,0.544327348756926,0.58661451100089,0.924403218738939,-5.48277062039179,"P30","MUT cells from HET vs WT cells from HET"
"C030034I22Rik",0.0509859649195761,7.56800934188859,0.622821038492852,0.533868186043001,0.910079615218707,-5.50650529653252,"P30","MUT cells from HET vs WT cells from HET"
"Kcna6",0.0509783182975845,7.73302019135386,0.492229318558684,0.622911852913789,0.936246942932042,-5.50523689450196,"P30","MUT cells from HET vs WT cells from HET"
"Scg5",-0.0509750813706109,8.22281311818374,-0.457163838666775,0.64787919725219,0.93987977536674,-5.39537375247965,"P30","MUT cells from HET vs WT cells from HET"
"Trim35",-0.050948909637599,8.36848478697715,-0.444937612469907,0.656680879648146,0.941530447416239,-5.38765047377708,"P30","MUT cells from HET vs WT cells from HET"
"Cc2d2a",-0.0509475692632781,7.60131187752251,-0.527074148174044,0.59852578877288,0.926788509182746,-5.54712192063334,"P30","MUT cells from HET vs WT cells from HET"
"Ndufb6",0.0509330825619738,7.5505589121922,0.570799683988743,0.568556333996159,0.922965483567682,-5.54317607463055,"P30","MUT cells from HET vs WT cells from HET"
"Rusc2",-0.0509317389111228,7.72172444418703,-0.559365379585196,0.576323479097542,0.924221967938808,-5.47753901462221,"P30","MUT cells from HET vs WT cells from HET"
"Zyg11b",-0.0509292556856487,8.23821266950428,-0.480412446151311,0.631279021292747,0.937247892388846,-5.38478213994794,"P30","MUT cells from HET vs WT cells from HET"
"Plk2",-0.0509264758208268,8.34415759186633,-0.440529407193569,0.659866216868435,0.942542228993769,-5.39064113267785,"P30","MUT cells from HET vs WT cells from HET"
"Schip1",-0.0508952092305748,8.52187703488789,-0.431480197983016,0.666424507508949,0.942625486535101,-5.38937956481169,"P30","MUT cells from HET vs WT cells from HET"
"Vhl",0.050894409563055,7.42231112048311,0.736274564415035,0.462130319820071,0.887170634162864,-5.51557120118946,"P30","MUT cells from HET vs WT cells from HET"
"Usp38",-0.0508608932297463,7.50697749865723,-0.646457837334955,0.518469727771931,0.905752913107811,-5.53317575410537,"P30","MUT cells from HET vs WT cells from HET"
"Pdxk",-0.0508520373428727,7.61054684439942,-0.575715096762269,0.565232894517235,0.922658377256532,-5.51641020875189,"P30","MUT cells from HET vs WT cells from HET"
"Rhot2",-0.0508353452677381,7.8041459658443,-0.482053188510918,0.630114386014526,0.937247892388846,-5.48936341805742,"P30","MUT cells from HET vs WT cells from HET"
"Pdcd4",-0.050829822117648,7.50552888273995,-0.605363784580231,0.545388113678482,0.913594918548924,-5.55840987188506,"P30","MUT cells from HET vs WT cells from HET"
"Dpyd",-0.0508053489709148,7.29354157230318,-0.76592322799616,0.444315157723651,0.883138758047272,-5.59647356885435,"P30","MUT cells from HET vs WT cells from HET"
"Abat",-0.0507990012884738,7.55113131904717,-0.594397964212365,0.55268724303101,0.917676526763077,-5.53895494746482,"P30","MUT cells from HET vs WT cells from HET"
"Efna3",0.0507583877947377,7.40657074178367,0.65201382823497,0.514883989158562,0.905752913107811,-5.58365757596784,"P30","MUT cells from HET vs WT cells from HET"
"Atp11b",0.0507219642445573,8.61111380364721,0.437259953164571,0.662232713161358,0.942542228993769,-5.39125946556379,"P30","MUT cells from HET vs WT cells from HET"
"Unc5a",-0.0506701732332679,7.70365866388129,-0.542304707115975,0.588005177388261,0.924759632433378,-5.49740659002363,"P30","MUT cells from HET vs WT cells from HET"
"Fam171b",-0.0506588074126526,8.7090808934666,-0.449096950659433,0.653681109081736,0.94074152088341,-5.38966781067669,"P30","MUT cells from HET vs WT cells from HET"
"Plekho1",-0.0506454517240931,7.49644232646525,-0.562935296137856,0.573893094592422,0.924221967938808,-5.58350865556988,"P30","MUT cells from HET vs WT cells from HET"
"Raver2",-0.050628509427793,7.40759057544336,-0.684571830923964,0.494134742351965,0.898321882903923,-5.57316649329158,"P30","MUT cells from HET vs WT cells from HET"
"Bap1",-0.050628486120579,7.5884773666151,-0.55468349228121,0.579518265494656,0.924221967938808,-5.53867528623688,"P30","MUT cells from HET vs WT cells from HET"
"Dgat2",-0.0506270683364436,7.40906105596145,-0.627612165002595,0.530728292478,0.909597627902713,-5.60584485863634,"P30","MUT cells from HET vs WT cells from HET"
"Rundc3b",-0.050607220241095,7.59016380962347,-0.567621962242281,0.570709859019483,0.924221967938808,-5.53428377019329,"P30","MUT cells from HET vs WT cells from HET"
"Fmr1",-0.0505956945370016,7.99899206160126,-0.467223616822128,0.640673983078127,0.938886096420534,-5.43738105558112,"P30","MUT cells from HET vs WT cells from HET"
"Ints3",-0.0505888283572817,7.84056968109458,-0.437982441229408,0.661709468931959,0.942542228993769,-5.48800452317595,"P30","MUT cells from HET vs WT cells from HET"
"Gm4876",0.0505786720665284,7.31475847805628,0.736379010829513,0.462066865192539,0.887170634162864,-5.59371488567608,"P30","MUT cells from HET vs WT cells from HET"
"Ifngr2",-0.0505753450274584,7.45074035778021,-0.657288081301075,0.511492097292427,0.90454984671625,-5.5634108478501,"P30","MUT cells from HET vs WT cells from HET"
"Wnk3",-0.0505544657244217,7.46165599428725,-0.651601630477882,0.515149568974265,0.905752913107811,-5.55695387149138,"P30","MUT cells from HET vs WT cells from HET"
"Lmo3",-0.0505437163280273,7.40343350765655,-0.731625617732824,0.464959653000065,0.887170634162864,-5.54210112579027,"P30","MUT cells from HET vs WT cells from HET"
"Zbtb37",0.0504442565196657,7.89265865495391,0.431651648543829,0.666300010587799,0.942625486535101,-5.47220146890625,"P30","MUT cells from HET vs WT cells from HET"
"Kmt2e",-0.0504390055639501,8.82578263696105,-0.478527027530194,0.632618469921653,0.937247892388846,-5.38596771359278,"P30","MUT cells from HET vs WT cells from HET"
"Adgrb2",0.0504370607234428,8.44531051398593,0.438752767996312,0.661151761539745,0.942542228993769,-5.38855647632949,"P30","MUT cells from HET vs WT cells from HET"
"B4galnt4",-0.0503877723971398,7.79014437250954,-0.549958059197561,0.582751209069265,0.924221967938808,-5.46452398296426,"P30","MUT cells from HET vs WT cells from HET"
"Ccdc186",-0.0503675836169739,7.74493660803436,-0.543105697042158,0.587454273935908,0.924759632433378,-5.489276358427,"P30","MUT cells from HET vs WT cells from HET"
"Tub",-0.0503478389925647,8.32092180468321,-0.441539352787863,0.659135887457413,0.942542228993769,-5.39183089519013,"P30","MUT cells from HET vs WT cells from HET"
"Cit",-0.050337844486025,8.90739032952045,-0.484601200886037,0.628307581129731,0.937247892388846,-5.38978965314034,"P30","MUT cells from HET vs WT cells from HET"
"Ssx2ip",-0.0503127424482601,7.57337010922091,-0.530084594127301,0.596439507340092,0.926788509182746,-5.56567830376867,"P30","MUT cells from HET vs WT cells from HET"
"Dnajc1",-0.0502960244461725,8.28989419193415,-0.393201355650747,0.694445855293598,0.946072896103645,-5.41068861939425,"P30","MUT cells from HET vs WT cells from HET"
"Kcnh4",-0.0502716577544176,7.49306491819545,-0.603656190012748,0.546521564991315,0.914182906619018,-5.56579937070663,"P30","MUT cells from HET vs WT cells from HET"
"Ddx24",0.0502630966887505,8.72376953725573,0.463744194993304,0.643162280872729,0.939027791888254,-5.38672263965039,"P30","MUT cells from HET vs WT cells from HET"
"Dnal1",-0.0502068197161725,7.82693953376276,-0.495068514271477,0.62090871968785,0.935018916788337,-5.47316276934644,"P30","MUT cells from HET vs WT cells from HET"
"Gpm6b",-0.0501624329663457,9.1134999980202,-0.436132273393804,0.663049738729392,0.942625486535101,-5.427434499945,"P30","MUT cells from HET vs WT cells from HET"
"Cnot6",0.0501390591962823,7.73288297002434,0.460793394470056,0.645275694732119,0.93987977536674,-5.51068127106864,"P30","MUT cells from HET vs WT cells from HET"
"Angpt1",-0.0501294147855171,7.2380431779093,-0.974339024743794,0.330661442225611,0.836919568982224,-5.46652852369024,"P30","MUT cells from HET vs WT cells from HET"
"Tmem87b",-0.0501059527673924,7.86272983180414,-0.475887827321789,0.634495458888792,0.937258882460424,-5.46726251168431,"P30","MUT cells from HET vs WT cells from HET"
"Safb2",-0.0500849191752284,8.07603780310637,-0.437473046069808,0.662078368614894,0.942542228993769,-5.42633829272608,"P30","MUT cells from HET vs WT cells from HET"
"Cep192",0.0500748207797237,7.46634694197441,0.554548821601138,0.579610284354624,0.924221967938808,-5.60048091999859,"P30","MUT cells from HET vs WT cells from HET"
"Itpka",-0.0500513873740811,7.88031123505613,-0.519466452858078,0.603812797533973,0.927282907433365,-5.44891567641859,"P30","MUT cells from HET vs WT cells from HET"
"Mdn1",-0.0500387699478733,8.15060300367719,-0.45118424743591,0.65217783513402,0.94074152088341,-5.40666292952564,"P30","MUT cells from HET vs WT cells from HET"
"Extl2",0.0500349783520884,7.60389245105954,0.521109682322361,0.602669041860283,0.92702191411167,-5.53175173332932,"P30","MUT cells from HET vs WT cells from HET"
"Celsr3",0.050012687240967,8.03555724739507,0.453880746722757,0.650237913757767,0.93987977536674,-5.42223394799302,"P30","MUT cells from HET vs WT cells from HET"
"Epb41l3",-0.0500095102551494,8.37885613039748,-0.405419739980987,0.685453641930332,0.946072896103645,-5.40107170923524,"P30","MUT cells from HET vs WT cells from HET"
"Baz2b",-0.0500024244346076,8.19811610158364,-0.376497466245556,0.706809247540954,0.948457298129832,-5.42573465080086,"P30","MUT cells from HET vs WT cells from HET"
"Svbp",0.0499902097058822,7.29204654216245,0.749331471088799,0.454235803803161,0.887170634162864,-5.59993176204352,"P30","MUT cells from HET vs WT cells from HET"
"Memo1",0.0499735226660256,7.51681235577068,0.621977374631975,0.534422061072101,0.910079615218707,-5.53207790041904,"P30","MUT cells from HET vs WT cells from HET"
"Tceal3",0.0499672621931424,7.80112807324126,0.48277027397837,0.629605672600283,0.937247892388846,-5.47520546171378,"P30","MUT cells from HET vs WT cells from HET"
"Kcnab2",0.0499472696936314,7.77332742291867,0.502985114519082,0.615338268537061,0.933381715028341,-5.47689350772031,"P30","MUT cells from HET vs WT cells from HET"
"Il34",-0.0499457564857888,7.62723478551648,-0.545846685476613,0.585570900255284,0.924221967938808,-5.52944254606745,"P30","MUT cells from HET vs WT cells from HET"
"Faxc",0.0499311465903594,7.71148573757451,0.494843557321252,0.621067330478708,0.935018916788337,-5.51246632361545,"P30","MUT cells from HET vs WT cells from HET"
"Atp6ap1l",-0.0499230652642728,7.38160412589485,-0.710977371904213,0.477642371804313,0.892968082277299,-5.56978811330631,"P30","MUT cells from HET vs WT cells from HET"
"Cryzl1",0.0499168102809309,7.88566584231434,0.455224537784969,0.649272048157714,0.93987977536674,-5.46925286178006,"P30","MUT cells from HET vs WT cells from HET"
"Rell1",-0.0499149863232695,7.36763098217862,-0.708935221889284,0.478906968767659,0.893356080363885,-5.58109543168814,"P30","MUT cells from HET vs WT cells from HET"
"Timm8b",-0.0498734974054855,7.72069281874491,-0.512787430711318,0.608471726653464,0.929050037417758,-5.5007300240584,"P30","MUT cells from HET vs WT cells from HET"
"Usp46",0.0498400535715655,7.86521936924688,0.52991094020566,0.596559761458533,0.926788509182746,-5.43777360323007,"P30","MUT cells from HET vs WT cells from HET"
"Snrpn",-0.0498152736077611,8.56973958369399,-0.427480411042725,0.669331522839135,0.943485300041,-5.39178766441172,"P30","MUT cells from HET vs WT cells from HET"
"Sdr39u1",-0.0497829793006082,7.50548036948044,-0.632376282629296,0.527615465613669,0.908260942590889,-5.5438820557305,"P30","MUT cells from HET vs WT cells from HET"
"Ptpro",0.0497679122792505,7.44050527525508,0.476302216887571,0.634200589867062,0.937258882460424,-5.64475284754131,"P30","MUT cells from HET vs WT cells from HET"
"Ypel1",-0.0497284458403024,7.33525786790865,-0.794964525827886,0.427253188348455,0.877709970714421,-5.54718013263845,"P30","MUT cells from HET vs WT cells from HET"
"Astn2",0.0496962327288113,7.69756264957485,0.478853235808533,0.632386636570899,0.937247892388846,-5.51805464326269,"P30","MUT cells from HET vs WT cells from HET"
"Pamr1",-0.0496788285456722,7.57169276039895,-0.510130809730955,0.610329306095265,0.929831383101393,-5.57461971382769,"P30","MUT cells from HET vs WT cells from HET"
"Ubp1",0.0496678361692098,8.2827118595495,0.466347392541124,0.641300231354189,0.938886096420534,-5.38520112072967,"P30","MUT cells from HET vs WT cells from HET"
"Galnt11",0.0496512738303441,8.34757545906872,0.459982886159456,0.645856699977064,0.93987977536674,-5.38333097721777,"P30","MUT cells from HET vs WT cells from HET"
"Sox4",0.0496480196249633,7.56701434685542,0.478452767540214,0.632671250913309,0.937247892388846,-5.57098471488993,"P30","MUT cells from HET vs WT cells from HET"
"Wdr60",-0.0496455080010056,7.70034473746981,-0.531017604967388,0.595793593914191,0.926788509182746,-5.50638550805245,"P30","MUT cells from HET vs WT cells from HET"
"Rnf111",0.0496435712070973,8.0382996606561,0.474487967442357,0.635491994305724,0.937828117005419,-5.41476616925147,"P30","MUT cells from HET vs WT cells from HET"
"Cpne9",-0.049639547698213,7.72073003608154,-0.504841957773808,0.614034919210486,0.932455530323069,-5.51434523704563,"P30","MUT cells from HET vs WT cells from HET"
"Pcdhac2",-0.0496214616106077,7.40835634741025,-0.723951572123274,0.469651159332615,0.888145645482591,-5.54617076712298,"P30","MUT cells from HET vs WT cells from HET"
"Sub1",-0.0496199716464627,7.85966723401773,-0.433781478356119,0.664754229418941,0.942625486535101,-5.48199413364256,"P30","MUT cells from HET vs WT cells from HET"
"Adgrb3",-0.0496012804574413,9.01301213580132,-0.492231970078921,0.622909980878894,0.936246942932042,-5.3959932631803,"P30","MUT cells from HET vs WT cells from HET"
"Adamtsl1",0.0495240229733698,7.28011530154775,0.702935259570826,0.482633039125067,0.894297623974847,-5.64116867551794,"P30","MUT cells from HET vs WT cells from HET"
"Usp42",-0.0495220252455377,7.60086794005329,-0.586337402292222,0.558083092873977,0.917676526763077,-5.52409235613023,"P30","MUT cells from HET vs WT cells from HET"
"Rps5",0.0495182094046527,7.85406405963464,0.398741750185059,0.690362910265286,0.946072896103645,-5.49061936109961,"P30","MUT cells from HET vs WT cells from HET"
"2900093K20Rik",0.0494660781896004,7.7412068638997,0.474112269083458,0.635759560352028,0.937828117005419,-5.50506375756915,"P30","MUT cells from HET vs WT cells from HET"
"Polr3c",0.0494542041050519,7.53532696950519,0.595885467695891,0.551694306080276,0.917011989536438,-5.53909051444789,"P30","MUT cells from HET vs WT cells from HET"
"Ifi27",-0.0494437896146689,7.37261787715589,-0.530616717089423,0.596071085035085,0.926788509182746,-5.67867991102885,"P30","MUT cells from HET vs WT cells from HET"
"Map3k5",-0.0494103559659029,7.55110754033042,-0.632338410102659,0.527640174203991,0.908260942590889,-5.51824344979079,"P30","MUT cells from HET vs WT cells from HET"
"Lzts1",0.0493902587018615,7.78488737177532,0.522934010943147,0.601400383285305,0.926999664178973,-5.46785809552678,"P30","MUT cells from HET vs WT cells from HET"
"Psmf1",-0.0493834870916992,7.64069203384445,-0.606819316231495,0.544422900717311,0.912967577074149,-5.4895753532096,"P30","MUT cells from HET vs WT cells from HET"
"Rabgap1l",-0.0493726779519239,8.53976823790359,-0.440531569396558,0.659864652950342,0.942542228993769,-5.3863129667306,"P30","MUT cells from HET vs WT cells from HET"
"Ctif",-0.0493393604899675,7.46706796317986,-0.632388837266274,0.527607274915727,0.908260942590889,-5.56771737170825,"P30","MUT cells from HET vs WT cells from HET"
"Radil",-0.0493305891864111,7.49440380511301,-0.701005448237616,0.483834838108473,0.895227455715398,-5.50800576001391,"P30","MUT cells from HET vs WT cells from HET"
"Ube4b",-0.0493179092890585,7.93357487446611,-0.476847542428626,0.633812639064247,0.937258882460424,-5.44740320123181,"P30","MUT cells from HET vs WT cells from HET"
"Tank",0.0492883970230364,7.49991102996997,0.566285752548375,0.57161656575158,0.924221967938808,-5.57643935307478,"P30","MUT cells from HET vs WT cells from HET"
"Enpp5",-0.0492571881520174,8.01078854210413,-0.49110654989366,0.623704773662368,0.936246942932042,-5.4197710820894,"P30","MUT cells from HET vs WT cells from HET"
"Klhdc1",0.0492196246449099,7.60416531333731,0.554601514177798,0.579574279328833,0.924221967938808,-5.51949747708038,"P30","MUT cells from HET vs WT cells from HET"
"Wdr44",-0.0491927004827666,7.67598793810786,-0.493618331900361,0.621931512902425,0.935945343381664,-5.53145479148057,"P30","MUT cells from HET vs WT cells from HET"
"Trp53inp2",0.0491838485343177,7.69022714876638,0.486129364118582,0.627225026700838,0.937247892388846,-5.52074069214163,"P30","MUT cells from HET vs WT cells from HET"
"Coq9",-0.049153064920616,7.57275958123271,-0.52091595016946,0.602803836467909,0.92702191411167,-5.56139191790105,"P30","MUT cells from HET vs WT cells from HET"
"Cbfa2t3",0.0491443879838354,7.47445265247851,0.592488025823984,0.553963453751445,0.917676526763077,-5.57695260660939,"P30","MUT cells from HET vs WT cells from HET"
"Sept1",-0.0491334644057364,7.83550741478607,-0.417383645671709,0.67669187872149,0.944481076738733,-5.49381109455034,"P30","MUT cells from HET vs WT cells from HET"
"Nek1",0.049123303458515,8.12593733705304,0.432212533836139,0.66589279451898,0.942625486535101,-5.41780253289076,"P30","MUT cells from HET vs WT cells from HET"
"Grik4",-0.0490859106061086,7.51612566478025,-0.587404108640997,0.55736754941287,0.917676526763077,-5.56439134312503,"P30","MUT cells from HET vs WT cells from HET"
"Ccdc85b",-0.049062659286081,7.59197242524043,-0.533738498419808,0.593911781202035,0.926773268790415,-5.54820255635388,"P30","MUT cells from HET vs WT cells from HET"
"Borcs8",-0.0490561862773804,7.49351512623416,-0.536032059966959,0.592327643727647,0.926473326660102,-5.60161496837958,"P30","MUT cells from HET vs WT cells from HET"
"Thrb",-0.0490314919485026,8.08579434620965,-0.468341846952464,0.639875143547898,0.938886096420534,-5.41158158035599,"P30","MUT cells from HET vs WT cells from HET"
"Id2",0.0490039884617044,7.88836983139786,0.495609686995326,0.620527226635859,0.935018916788337,-5.44669062914825,"P30","MUT cells from HET vs WT cells from HET"
"Atad5",-0.0489443618478003,7.54475734590999,-0.52664109376983,0.598826175104579,0.926788509182746,-5.56964240857965,"P30","MUT cells from HET vs WT cells from HET"
"Ugdh",0.0489130073464379,7.51730938143627,0.546062369827969,0.585422819993923,0.924221967938808,-5.57070980564142,"P30","MUT cells from HET vs WT cells from HET"
"Rps6kc1",0.0488936194613157,7.61574583287368,0.54473648828897,0.586333393668539,0.924347468685754,-5.521144769828,"P30","MUT cells from HET vs WT cells from HET"
"Ubr2",0.0488872402034151,8.16561885255189,0.424320629448662,0.671631557188339,0.943752865786532,-5.41372007498158,"P30","MUT cells from HET vs WT cells from HET"
"Npnt",0.0488596690101177,7.46194202349202,0.649264565803741,0.516656694989281,0.905752913107811,-5.54748767830745,"P30","MUT cells from HET vs WT cells from HET"
"G3bp1",-0.0488421224038831,7.64691505619285,-0.531780744632961,0.59526551889078,0.926773268790415,-5.53052132272842,"P30","MUT cells from HET vs WT cells from HET"
"Nipsnap2",0.0488356129091487,7.44506894244408,0.664261841227906,0.507025309735076,0.903232632047591,-5.55137400151581,"P30","MUT cells from HET vs WT cells from HET"
"Txndc12",0.0488129578156258,7.46003862377767,0.517799246916179,0.604974242419181,0.927305073125092,-5.61556125902756,"P30","MUT cells from HET vs WT cells from HET"
"Ankrd42",-0.0488119044634194,7.62202219786711,-0.579906001267183,0.562406745460561,0.919593282453544,-5.51078020857985,"P30","MUT cells from HET vs WT cells from HET"
"Dclk2",-0.0487733308093192,7.76003154724166,-0.466891167953438,0.64091155814113,0.938886096420534,-5.51118277164437,"P30","MUT cells from HET vs WT cells from HET"
"Rab34",-0.0487481827542524,7.640280430584,-0.522867025694342,0.601446944152275,0.926999664178973,-5.53297010158732,"P30","MUT cells from HET vs WT cells from HET"
"Nefl",-0.0487475755834854,7.84461416131791,-0.439177768763781,0.660844146921647,0.942542228993769,-5.49614979357849,"P30","MUT cells from HET vs WT cells from HET"
"Pygb",-0.0487252904208422,7.44699998210959,-0.638115515912874,0.523877971134343,0.90767710199071,-5.57566031195762,"P30","MUT cells from HET vs WT cells from HET"
"Myo16",-0.0487140784760731,7.5456473731526,-0.600539084852913,0.548593627547832,0.915296043478008,-5.53888781823608,"P30","MUT cells from HET vs WT cells from HET"
"Ptprs",0.048711120838048,9.18722621120045,0.515700713396156,0.606437597057407,0.927943757672858,-5.40511512481817,"P30","MUT cells from HET vs WT cells from HET"
"Zkscan1",-0.0486819470553108,7.71872844488577,-0.470792824858351,0.63812568557757,0.938314568017766,-5.51550088011573,"P30","MUT cells from HET vs WT cells from HET"
"Ranbp2",0.0486634357310702,8.67943455504734,0.436692516479124,0.662643781471069,0.942542228993769,-5.39416019382829,"P30","MUT cells from HET vs WT cells from HET"
"Cacybp",-0.0486623042258731,7.48193758616483,-0.65809768886289,0.510972475463675,0.90423497177812,-5.54102855080836,"P30","MUT cells from HET vs WT cells from HET"
"Ndufs7",-0.0486332839010268,7.75643982280425,-0.423801607412369,0.672009654512239,0.943752865786532,-5.5204005271645,"P30","MUT cells from HET vs WT cells from HET"
"Syt10",-0.0486263037786125,7.32992174754086,-0.764375829548656,0.445235101024116,0.883138758047272,-5.56911622761175,"P30","MUT cells from HET vs WT cells from HET"
"Atg2a",-0.0485797870797766,7.78216211339312,-0.454404951124252,0.64986106533071,0.93987977536674,-5.51333438917273,"P30","MUT cells from HET vs WT cells from HET"
"Gtf2a1",-0.0484994216040473,7.55478598527176,-0.534422353919957,0.593439246032254,0.926473326660102,-5.55634245610144,"P30","MUT cells from HET vs WT cells from HET"
"Dmd",-0.0484718447322479,8.46547737877766,-0.412013960689156,0.68061901522368,0.945642857694305,-5.39610974118407,"P30","MUT cells from HET vs WT cells from HET"
"Akap17b",0.0484198208921294,7.58466593070462,0.525879344281124,0.599354725999575,0.926788509182746,-5.55009570183557,"P30","MUT cells from HET vs WT cells from HET"
"1700019D03Rik",0.0484189066765719,7.55810731465975,0.602769176686672,0.547110800900598,0.914182906619018,-5.52161980056627,"P30","MUT cells from HET vs WT cells from HET"
"Apip",-0.0484131784575856,7.56847472705518,-0.60687051948902,0.544388961621395,0.912967577074149,-5.52755072341997,"P30","MUT cells from HET vs WT cells from HET"
"Gabrb1",0.0483910228810078,8.41848729878627,0.43502752227451,0.663850542843264,0.942625486535101,-5.38973778458215,"P30","MUT cells from HET vs WT cells from HET"
"Dact2",-0.0483857595377977,7.50159415737326,-0.517591506688612,0.605119033385577,0.927305073125092,-5.60199437231181,"P30","MUT cells from HET vs WT cells from HET"
"Unc45a",-0.0483816177142158,7.62863630574818,-0.531958042405086,0.595142863663144,0.926773268790415,-5.52896145328714,"P30","MUT cells from HET vs WT cells from HET"
"Kif2a",-0.0483738459711818,7.6317564381048,-0.535956933475942,0.592379501887463,0.926473326660102,-5.53782711437628,"P30","MUT cells from HET vs WT cells from HET"
"Abca7",-0.0483552038353725,7.5685566267714,-0.549579896868552,0.583010296968764,0.924221967938808,-5.5538431141936,"P30","MUT cells from HET vs WT cells from HET"
"Fbxl3",0.0483515444589679,7.65129801283485,0.475947096791077,0.634453280675574,0.937258882460424,-5.54491486290568,"P30","MUT cells from HET vs WT cells from HET"
"Ints13",0.048341892442612,7.75756971695761,0.526049182296434,0.599236863041363,0.926788509182746,-5.48000676860637,"P30","MUT cells from HET vs WT cells from HET"
"Tyw5",0.0483332385959621,7.47316566986192,0.54067124044502,0.589129383460787,0.924759632433378,-5.597491397819,"P30","MUT cells from HET vs WT cells from HET"
"Aff2",0.0483256159882561,7.72791976359895,0.540568692869717,0.589199993347379,0.924759632433378,-5.47910980680982,"P30","MUT cells from HET vs WT cells from HET"
"B4gat1",0.0483037378379727,7.55440897775982,0.528060703648884,0.597841725454925,0.926788509182746,-5.55747304387162,"P30","MUT cells from HET vs WT cells from HET"
"Myt1",-0.0482728037468974,7.32299699139964,-0.669484013885382,0.503693973145476,0.901461421435167,-5.63844342232419,"P30","MUT cells from HET vs WT cells from HET"
"Coa3",0.0482675910669199,7.62109356685385,0.487954551885711,0.625933115676832,0.936720674206645,-5.55271514893983,"P30","MUT cells from HET vs WT cells from HET"
"Adh5",0.0482433213948781,7.34797261295018,0.635584908005265,0.525524266668923,0.908260942590889,-5.63700744215058,"P30","MUT cells from HET vs WT cells from HET"
"Tomm70a",-0.0481894014751063,8.00677204760002,-0.423823385201057,0.67199378814553,0.943752865786532,-5.4487575123589,"P30","MUT cells from HET vs WT cells from HET"
"Nol11",0.0481868181557106,7.60970785046875,0.525058846952758,0.599924277390574,0.926999664178973,-5.53194269485165,"P30","MUT cells from HET vs WT cells from HET"
"Uspl1",0.0481743135346155,7.61632822429965,0.534825634057545,0.593160665867691,0.926473326660102,-5.52615626371599,"P30","MUT cells from HET vs WT cells from HET"
"Fmc1",-0.0480497975353931,7.46056808098711,-0.662618014149408,0.508076344739879,0.903905632903909,-5.55034020434125,"P30","MUT cells from HET vs WT cells from HET"
"Moxd1",0.0480291352531275,7.2798850131333,0.78971214413813,0.430310275331663,0.877709970714421,-5.58257550279132,"P30","MUT cells from HET vs WT cells from HET"
"Zdhhc22",-0.0480174048189959,7.45009023805331,-0.651414122337413,0.515270404487513,0.905752913107811,-5.56260293958407,"P30","MUT cells from HET vs WT cells from HET"
"Pcnt",-0.0480006410119289,7.4338914651924,-0.645317937701072,0.519206999139776,0.906263168104068,-5.57979256323602,"P30","MUT cells from HET vs WT cells from HET"
"Mphosph8",-0.0479899351685606,7.84445754679171,-0.437623386520057,0.661969484749428,0.942542228993769,-5.48860414305185,"P30","MUT cells from HET vs WT cells from HET"
"Krba1",-0.0479892105073603,7.97790013572466,-0.432742891178016,0.665507833502757,0.942625486535101,-5.45513933368442,"P30","MUT cells from HET vs WT cells from HET"
"Gm12258",-0.0479264651451716,7.65773496766782,-0.58550915840328,0.558638985860455,0.917676526763077,-5.49391170044771,"P30","MUT cells from HET vs WT cells from HET"
