"","logFC","logCPM","LR","PValue","FDR","Sex","Time_point","Cell_type","SYMBOL"
"13861",-0.483192185440859,10.4984075867567,17.9170642354602,2.3074294399493e-05,0.000905746654012832,"Male","P120","Lamp5","Fgf13"
"13862",-0.483383391196695,10.5063162703639,17.9102740764606,2.31567640466569e-05,0.000907173150879592,"Male","P120","Lamp5","Glrb"
"13863",-0.461754264408263,10.4485712330355,17.8984175545949,2.33014777180375e-05,0.000910748285472455,"Male","P120","Lamp5","4833439L19Rik"
"13864",-0.38127779912924,10.8228255328735,17.8952212175243,2.33406455750085e-05,0.000910748285472455,"Male","P120","Lamp5","Scg5"
"13865",-0.447236727708452,10.6137507910248,17.880520656488,2.35216394693921e-05,0.000914257269773669,"Male","P120","Lamp5","Rpl10a"
"13866",-0.461154342108124,10.4485455888251,17.8803659057732,2.35235522478123e-05,0.000914257269773669,"Male","P120","Lamp5","Rhob"
"13867",-0.473249465423095,10.4623316534435,17.8732681132733,2.36114518748331e-05,0.00091586353564195,"Male","P120","Lamp5","Zbtb6"
"13868",-0.472424276735301,10.462518281168,17.8448494002082,2.39667099447419e-05,0.000927813617663967,"Male","P120","Lamp5","Tmed5"
"13869",-0.478059135338146,10.5142336269164,17.7647780176668,2.49968233533302e-05,0.000964733961686537,"Male","P120","Lamp5","Paip2"
"13870",-0.468451031585354,10.5448555323341,17.7557911001419,2.5115181861216e-05,0.000964733961686537,"Male","P120","Lamp5","Atp5c1"
"13871",-0.479850781571793,10.5050629023687,17.7557097057399,2.51162564019305e-05,0.000964733961686537,"Male","P120","Lamp5","Chchd3"
"13872",0.45893044497273,10.5542055043674,17.755680857201,2.51166372614414e-05,0.000964733961686537,"Male","P120","Lamp5","Cemip"
"13873",-0.478293936564364,10.5142930024882,17.7428782781868,2.52862314283169e-05,0.000968983971188927,"Male","P120","Lamp5","Bcl11b"
"13874",-0.477504187735324,10.4739785878934,17.7399014715223,2.53258294107143e-05,0.000968983971188927,"Male","P120","Lamp5","Herc4"
"13875",-0.467655897615229,10.4567235734268,17.6767887677144,2.6180187244202e-05,0.000999727305523256,"Male","P120","Lamp5","Peli1"
"13876",-0.210865753139934,10.4005019789654,17.6727229391869,2.62362091693211e-05,0.000999924979697419,"Male","P120","Lamp5","Mgp"
"13877",-0.477225167711822,10.4729356650148,17.6615498115142,2.63907817512065e-05,0.00100387062653622,"Male","P120","Lamp5","Fbxo11"
"13878",-0.466982935947064,10.4568389653259,17.6520389573228,2.65230787324468e-05,0.00100695534044845,"Male","P120","Lamp5","Bcl2"
"13879",-0.468509221132411,10.5469814952734,17.6444120921956,2.66296505628309e-05,0.0010090533872228,"Male","P120","Lamp5","St13"
"13880",-0.425528622454846,10.6652143981477,17.5905786343496,2.73942156701896e-05,0.00103602816417298,"Male","P120","Lamp5","Ncor1"
"13881",-0.412410906139787,10.427414308335,17.5793922645896,2.7555836671562e-05,0.00104014027635881,"Male","P120","Lamp5","Mrpl52"
"13882",-0.462632516448519,10.553561167303,17.5441669041821,2.80710600657537e-05,0.00105755836638527,"Male","P120","Lamp5","Ppm1l"
"13883",-0.456072469155262,10.5690879069829,17.5294439669174,2.82892634450151e-05,0.00106374121397642,"Male","P120","Lamp5","Pcm1"
"13884",-0.476175349054692,10.4993697501931,17.4906045827418,2.88731026266075e-05,0.00108362296995203,"Male","P120","Lamp5","Tspan13"
"13885",-0.474077970557593,10.4775842971186,17.4513589779492,2.94753498135749e-05,0.00110288885425766,"Male","P120","Lamp5","Letmd1"
"13886",-0.473281923096192,10.514167242494,17.4498598469552,2.94986035461981e-05,0.00110288885425766,"Male","P120","Lamp5","Pkp4"
"13887",-0.441997136342606,10.6101035500041,17.4341065128658,2.97440785954381e-05,0.00110995645096373,"Male","P120","Lamp5","Pcdh7"
"13888",-0.473719009200382,10.5079463735541,17.3752106426759,3.0680144044454e-05,0.00114271915298908,"Male","P120","Lamp5","Ndufa12"
"13889",-0.408321518868328,10.7069988345105,17.368363160025,3.07908786600531e-05,0.00114467565166088,"Male","P120","Lamp5","Cpe"
"13890",-0.423276310971038,10.4311914335508,17.3177422378577,3.16220572502116e-05,0.00117335731675974,"Male","P120","Lamp5","Clns1a"
"13891",-0.474056412678289,10.4965590320831,17.2940736846938,3.20183875431911e-05,0.00118466347946467,"Male","P120","Lamp5","Rusc2"
"13892",-0.461410386826867,10.5503819100212,17.2923623051173,3.20472374186518e-05,0.00118466347946467,"Male","P120","Lamp5","Tor1aip2"
"13893",-0.472590104826817,10.4879299282167,17.2661605237838,3.24922147128859e-05,0.00119885908920003,"Male","P120","Lamp5","Kdsr"
"13894",-0.46863170053961,10.5159463590634,17.2416805702047,3.29135604157277e-05,0.00121213123433652,"Male","P120","Lamp5","Slc35b1"
"13895",-0.462697078729773,10.4583774276087,17.2206764568091,3.32794552720585e-05,0.00122331545304729,"Male","P120","Lamp5","Tanc1"
"13896",-0.444122068783215,10.4422535427338,17.2084821725323,3.34937544619897e-05,0.00122889584934606,"Male","P120","Lamp5","Sqle"
"13897",-0.462136624912943,10.45776901365,17.2023059537238,3.36028223168518e-05,0.00123060168283651,"Male","P120","Lamp5","Cyb5b"
"13898",-0.440620291480088,10.4410377061868,17.1713324627171,3.4155201096349e-05,0.00124716390467904,"Male","P120","Lamp5","Sde2"
"13899",-0.395207309395208,10.7422697662126,17.1698478803241,3.41819050453577e-05,0.00124716390467904,"Male","P120","Lamp5","Bcl11a"
"13900",-0.376088800879665,10.8064837687492,17.1523056011793,3.4499040588979e-05,0.00125640394856085,"Male","P120","Lamp5","Sptan1"
"13901",-0.359656514392961,10.416042860155,17.1282049721341,3.49395686903495e-05,0.00126818377384152,"Male","P120","Lamp5","Zfp583"
"13902",-0.256393346086342,10.4035139103932,17.127558124405,3.495146981705e-05,0.00126818377384152,"Male","P120","Lamp5","Lcp1"
"13903",-0.255385128665945,10.4032741753895,17.115114683048,3.51812071468342e-05,0.0012741687288207,"Male","P120","Lamp5","Plscr4"
"13904",-0.470103616176096,10.5064881984562,17.1109899989774,3.52576936845924e-05,0.00127459155147278,"Male","P120","Lamp5","Mtfp1"
"13905",-0.357643938853064,10.4156577591107,17.0905884895913,3.56384763837084e-05,0.00128526867486772,"Male","P120","Lamp5","Sec61b"
"13906",-0.468207517635382,10.508878624067,17.0881772283683,3.56837535074634e-05,0.00128526867486772,"Male","P120","Lamp5","Smpd1"
"13907",-0.40844879392904,10.6938503179536,17.0172893106646,3.70409944089333e-05,0.0013306398783928,"Male","P120","Lamp5","Rock2"
"13908",-0.36131404066194,10.8627208085308,17.0153550026705,3.70787477554791e-05,0.0013306398783928,"Male","P120","Lamp5","Tspyl4"
"13909",-0.469024150956514,10.5024997984521,17.0019319072145,3.73418041277612e-05,0.00133763919850009,"Male","P120","Lamp5","2410002F23Rik"
"13910",-0.466596891040547,10.468315263226,16.9721809923109,3.79315479549565e-05,0.00135629422196759,"Male","P120","Lamp5","Cmtm4"
"13911",-0.454272553676265,10.4544374886824,16.9505907359917,3.83653798054228e-05,0.00136931680445271,"Male","P120","Lamp5","Vcl"
"13912",-0.411954829051273,10.4290818534623,16.9050050976497,3.92978261924708e-05,0.0013996515468136,"Male","P120","Lamp5","Anapc7"
"13913",-0.387261656404551,10.7626636621929,16.9019993509692,3.93601028463841e-05,0.0013996515468136,"Male","P120","Lamp5","Dnm3"
"13914",-0.403814660701995,10.4271173517459,16.8986888318366,3.9428808956307e-05,0.0013996515468136,"Male","P120","Lamp5","Pmpcb"
"13915",-0.469518380616787,10.4850021745512,16.8916229366502,3.95758572279915e-05,0.00140234019503726,"Male","P120","Lamp5","Lamtor3"
"13916",-0.410303892961405,10.4288472459078,16.8657342048895,4.01193534891555e-05,0.00141904173690239,"Male","P120","Lamp5","Bloc1s2"
"13917",-0.459244718380722,10.4598698804774,16.8454251553846,4.05509593192006e-05,0.00143173279348545,"Male","P120","Lamp5","Tmem259"
"13918",-0.387779041356438,10.7542659934687,16.8313127250769,4.08536210599674e-05,0.00143933133363014,"Male","P120","Lamp5","Eif4a2"
"13919",-0.35233423158326,10.9043446692973,16.8285772126844,4.09125503660759e-05,0.00143933133363014,"Male","P120","Lamp5","Rbm25"
"13920",-0.447894731687347,10.5715331034187,16.8138473083803,4.12313388486439e-05,0.00144795626749541,"Male","P120","Lamp5","Prpf39"
"13921",0.460640040824663,10.4826281062002,16.7310071852432,4.30712702025595e-05,0.00150987450945372,"Male","P120","Lamp5","Rgs11"
"13922",-0.455453986955734,10.5430186394518,16.6800209043632,4.4244520003437e-05,0.00154824329250461,"Male","P120","Lamp5","Tmed10"
"13923",-0.437896251216116,10.4439224823253,16.6694206721496,4.44924488852808e-05,0.00155415364081338,"Male","P120","Lamp5","Ltbp3"
"13924",-0.413691602848461,10.6641582829635,16.656676000953,4.47923840134892e-05,0.00156185642554837,"Male","P120","Lamp5","Rps19"
"13925",-0.454111627551518,10.5430641909359,16.6240863208965,4.55686331043856e-05,0.00158611104182451,"Male","P120","Lamp5","Scrn1"
"13926",-0.441009221537204,10.5754129244167,16.6033500321478,4.60695743767681e-05,0.00159845685815565,"Male","P120","Lamp5","Ndn"
"13927",-0.458285500842673,10.4650235830925,16.6026786258236,4.60858862287326e-05,0.00159845685815565,"Male","P120","Lamp5","Rgl1"
"13928",-0.429742024797257,10.4392080270053,16.5636917820071,4.70431002154112e-05,0.00162878452259908,"Male","P120","Lamp5","Sec22b"
"13929",-0.451181041851273,10.4549992351416,16.5508733486668,4.73621681047042e-05,0.00163694973277173,"Male","P120","Lamp5","Bex3"
"13930",-0.423592847916733,10.6318256040729,16.5185945794028,4.81753016961603e-05,0.00166213242659068,"Male","P120","Lamp5","Hook3"
"13931",-0.461942860499255,10.4768371145804,16.507526101003,4.84573473024554e-05,0.00166685653100444,"Male","P120","Lamp5","Ccdc30"
"13932",-0.461932696307459,10.4821382937347,16.506571816177,4.84817418760571e-05,0.00166685653100444,"Male","P120","Lamp5","Dpyd"
"13933",-0.197519493882271,10.3999069659692,16.496223120292,4.87470820101542e-05,0.00167305430159109,"Male","P120","Lamp5","Atoh7"
"13934",-0.387723211946775,10.4240184481765,16.4843072751798,4.90544129133522e-05,0.0016806691365052,"Male","P120","Lamp5","Katnbl1"
"13935",-0.395634290129949,10.4261093126537,16.4310522974524,5.04519416360733e-05,0.0017255441464609,"Male","P120","Lamp5","Arhgap24"
"13936",-0.457474810725742,10.5223104591233,16.4254138577926,5.06022310017655e-05,0.00172767964389014,"Male","P120","Lamp5","Tspyl2"
"13937",-0.459288712405618,10.4745869039499,16.4127999251278,5.09400801778665e-05,0.0017362003756983,"Male","P120","Lamp5","Dnajc15"
"13938",-0.274764688394822,10.4055541708532,16.369503990845,5.2117058947721e-05,0.00177324235513128,"Male","P120","Lamp5","Slc9a2"
"13939",-0.452468353500487,10.4614807253529,16.3659908635302,5.2213752689402e-05,0.00177346400758166,"Male","P120","Lamp5","Trim11"
"13940",-0.460491090047027,10.4986644712954,16.3593754237734,5.23963230400418e-05,0.00177659670500942,"Male","P120","Lamp5","Tmx1"
"13941",-0.424992976988626,10.6123123173094,16.3528459068154,5.25771515962381e-05,0.00177965966143136,"Male","P120","Lamp5","Usp14"
"13942",-0.391133948446016,10.4236979827804,16.3315690783944,5.31707581000295e-05,0.00179428612342597,"Male","P120","Lamp5","Ppa1"
"13943",-0.441461290365573,10.5767944817424,16.3308213024272,5.3191742599275e-05,0.00179428612342597,"Male","P120","Lamp5","Rpl30"
"13944",-0.457813734615039,10.4728663962639,16.3204119948601,5.34847206284702e-05,0.00180107965047859,"Male","P120","Lamp5","1700025G04Rik"
"13945",-0.44187881778598,10.4481667317616,16.3050362806619,5.39204534671051e-05,0.00181264895364802,"Male","P120","Lamp5","Pigyl"
"13946",-0.455283735204403,10.5187284961163,16.2862480505673,5.44577428657189e-05,0.00182489281365159,"Male","P120","Lamp5","Lrrc45"
"13947",-0.245791000569479,11.9182966318002,16.2858126609472,5.44702573789019e-05,0.00182489281365159,"Male","P120","Lamp5","AY036118"
"13948",0.409701405114659,10.4310765491349,16.2517133775971,5.54594184455001e-05,0.00185231172017856,"Male","P120","Lamp5","Cd34"
"13949",-0.39637913860376,10.4273409041509,16.2511112373882,5.54770468415119e-05,0.00185231172017856,"Male","P120","Lamp5","Glce"
"13950",-0.453820558450154,10.5206830235141,16.2011362174634,5.69599420815646e-05,0.00189842560116297,"Male","P120","Lamp5","Rps6kb1"
"13951",-0.45671099150123,10.4901137147994,16.1981025484592,5.70512320902732e-05,0.00189842560116297,"Male","P120","Lamp5","Ap1b1"
"13952",-0.452756081415566,10.5289683413191,16.1827793625563,5.75145951629192e-05,0.00190889576040278,"Male","P120","Lamp5","Purb"
"13953",-0.42136915524198,10.6236913992468,16.1812841532746,5.75600114877886e-05,0.00190889576040278,"Male","P120","Lamp5","Rps10"
"13954",-0.44263369227901,10.5626994081575,16.1672119279148,5.79892201500499e-05,0.00191989226173549,"Male","P120","Lamp5","Mlf2"
"13955",0.451938202071476,10.4760041621792,16.1391094335111,5.88560142788063e-05,0.00194531491900337,"Male","P120","Lamp5","BC030499"
"13956",-0.338169131590544,10.9303888864732,16.1251155716589,5.92924892171745e-05,0.00195645317608214,"Male","P120","Lamp5","Tcf25"
"13957",0.176671498056398,10.3982073078533,16.0999332425218,6.00861541756257e-05,0.00197831916508138,"Male","P120","Lamp5","Prorsd1"
"13958",-0.362219817890821,10.8096793636901,16.097721981617,6.01563541502423e-05,0.00197831916508138,"Male","P120","Lamp5","Nell2"
"13959",-0.432539706108098,10.4444983560963,16.0573917706793,6.14512706780068e-05,0.00201753036586591,"Male","P120","Lamp5","Cog7"
"13960",0.358600443063075,10.4177429040915,16.0453273462878,6.18440540251729e-05,0.00202451478422474,"Male","P120","Lamp5","1700047M11Rik"
"13961",-0.242960568968828,10.4029799589317,16.0445362920024,6.18698965381404e-05,0.00202451478422474,"Male","P120","Lamp5","Ndufaf8"
"13962",-0.456030093096441,10.4800129074043,16.0271514831193,6.24405814281717e-05,0.00203979480791765,"Male","P120","Lamp5","Sin3b"
"13963",-0.451970646953617,10.5279119863188,16.01280208127,6.29156105368289e-05,0.00205190447233379,"Male","P120","Lamp5","Ptprg"
"13964",-0.405274087203009,10.4312568527424,16.0040333044857,6.3207683622179e-05,0.00205801706310227,"Male","P120","Lamp5","Cfap36"
"13965",-0.450396712424828,10.5370452493652,15.9956093362812,6.34895560057322e-05,0.0020637778651384,"Male","P120","Lamp5","Fbxl5"
"13966",-0.456304941328124,10.5046703722543,15.9681635336045,6.44167130705776e-05,0.00209046052680855,"Male","P120","Lamp5","Ncoa7"
"13967",-0.407561418694386,10.4334311830823,15.94417488728,6.52382296466092e-05,0.00211363265935785,"Male","P120","Lamp5","Ten1"
"13968",-0.352199200716198,10.4170102788605,15.9223213605501,6.59957966101877e-05,0.00213466009232887,"Male","P120","Lamp5","Ccdc61"
"13969",-0.452001042491627,10.4873938236719,15.9159925151444,6.62168380596729e-05,0.00213516077320577,"Male","P120","Lamp5","Nkain2"
"13970",-0.45499563701334,10.4926873843717,15.9137740920968,6.6294494902655e-05,0.00213516077320577,"Male","P120","Lamp5","Ubl3"
"13971",-0.453534907905536,10.4939906114207,15.9115905078559,6.6371021655879e-05,0.00213516077320577,"Male","P120","Lamp5","Klhdc3"
"13972",-0.455849624279364,10.5086520190449,15.9094660784364,6.64455605207937e-05,0.00213516077320577,"Male","P120","Lamp5","Aes"
"13973",-0.452642456593418,10.4734817235155,15.8653406691602,6.80129486908421e-05,0.00218196190693981,"Male","P120","Lamp5","mt-Co3"
"13974",-0.443952140415747,10.5366333710007,15.8220586435918,6.95865087425229e-05,0.00222880827513103,"Male","P120","Lamp5","Hsph1"
"13975",-0.430339816311507,10.5866518142389,15.797990063164,7.04773372131523e-05,0.00225367042867293,"Male","P120","Lamp5","Pitpnm2"
"13976",-0.334834582515445,10.9377956494852,15.782852288713,7.10434852783875e-05,0.00226808633357917,"Male","P120","Lamp5","Etnk1"
"13977",-0.451840493349968,10.5129420894176,15.7688641283993,7.15707043282593e-05,0.00228121470230073,"Male","P120","Lamp5","Tmem33"
"13978",-0.428319549822221,10.5842856611058,15.7466284832362,7.2416887067862e-05,0.00230445064899122,"Male","P120","Lamp5","Cacnb2"
"13979",-0.450103326066249,10.4761301737227,15.6754981021542,7.51919602862204e-05,0.0023888935234068,"Male","P120","Lamp5","Brd3"
"13980",-0.396196364158637,10.6723138436492,15.6602691991279,7.57998670951233e-05,0.00240432288111725,"Male","P120","Lamp5","Ncdn"
"13981",-0.425611853697565,10.5907052499811,15.6335067513057,7.68801737551331e-05,0.00243466263618108,"Male","P120","Lamp5","Rps3"
"13982",-0.406172741904771,10.6450473506865,15.6164674053659,7.75760496877928e-05,0.00245169820401629,"Male","P120","Lamp5","Chd3"
"13983",0.436725873340251,10.5353591882647,15.6142409054238,7.76674453931736e-05,0.00245169820401629,"Male","P120","Lamp5","Fam212b"
"13984",-0.430308160146561,10.5692504509503,15.6045878420878,7.80649490545655e-05,0.00246029693606905,"Male","P120","Lamp5","Got2"
"13985",-0.354618373644902,10.4180985414937,15.5977049428593,7.83496294566669e-05,0.0024653181006317,"Male","P120","Lamp5","Zbtb5"
"13986",-0.408340661621577,10.6406977365489,15.5945494746948,7.84804902481802e-05,0.00246549092846759,"Male","P120","Lamp5","Psma3"
"13987",0.358009419319316,10.4184345895424,15.5677978428432,7.9598781901145e-05,0.00249663420234118,"Male","P120","Lamp5","Trpc6"
"13988",-0.315808617270147,10.4110552171096,15.5558683681197,8.010262187641e-05,0.00250843656341,"Male","P120","Lamp5","Zswim7"
"13989",-0.427082638424858,10.4473481029467,15.5519915413182,8.02670490144009e-05,0.00250958948476504,"Male","P120","Lamp5","Edrf1"
"13990",-0.401334352198649,10.6604555762212,15.5350177195439,8.0990964008724e-05,0.00252820364792947,"Male","P120","Lamp5","Gnao1"
"13991",-0.4452497627403,10.4762181857104,15.5048220839618,8.2295050585689e-05,0.00256484067324589,"Male","P120","Lamp5","Sdc3"
"13992",-0.439034193472247,10.537613186815,15.4744149149201,8.36296242428835e-05,0.00260231042778567,"Male","P120","Lamp5","Lrrtm1"
"13993",-0.362535626516984,10.4197588724774,15.4376882313753,8.52706315419868e-05,0.00264918205356195,"Male","P120","Lamp5","Kat8"
"13994",0.290599877040853,10.4077102772531,15.4299270761013,8.56215380785658e-05,0.00265588827737078,"Male","P120","Lamp5","Ttr"
"13995",-0.36131801731311,10.4197901661318,15.4142978785714,8.63325991468284e-05,0.00267372739341973,"Male","P120","Lamp5","Prkra"
"13996",-0.412327649379781,10.614663487678,15.3876103866801,8.75605274104615e-05,0.00270749266046248,"Male","P120","Lamp5","Kif21a"
"13997",-0.411303585265054,10.4366946155864,15.3834391228254,8.77540347358068e-05,0.00270921640049353,"Male","P120","Lamp5","Wdr70"
"13998",-0.40956315288085,10.6267702588642,15.3775629613181,8.80273635144835e-05,0.00271339518946055,"Male","P120","Lamp5","Wdfy3"
"13999",-0.444889406614278,10.4779587861454,15.3650219935263,8.8613573196338e-05,0.00272301962807921,"Male","P120","Lamp5","Tmem222"
"14000",-0.410572804734998,10.4366411284055,15.3649590763704,8.86165240501726e-05,0.00272301962807921,"Male","P120","Lamp5","Aph1b"
"14001",-0.431784405548981,10.5619531036255,15.3562096977785,8.9027839745939e-05,0.00273139079008368,"Male","P120","Lamp5","Atp6v1h"
"14002",-0.442674586756843,10.4645292148423,15.3425275026212,8.96749056483836e-05,0.00273847701995982,"Male","P120","Lamp5","Serinc3"
"14003",-0.442933947238787,10.4734077614927,15.3407111722327,8.97611596037587e-05,0.00273847701995982,"Male","P120","Lamp5","Trappc11"
"14004",-0.431091933858163,10.451564492669,15.3394553893106,8.98208430685927e-05,0.00273847701995982,"Male","P120","Lamp5","Ric3"
"14005",-0.444418916701447,10.5152782500379,15.3360325075538,8.99837248463183e-05,0.00273847701995982,"Male","P120","Lamp5","Usp16"
"14006",-0.411642800528233,10.438310215958,15.3342375960946,9.00692565345112e-05,0.00273847701995982,"Male","P120","Lamp5","Psmd6"
"14007",-0.185767021733886,10.3999202015531,15.3337122384741,9.00943065144922e-05,0.00273847701995982,"Male","P120","Lamp5","Esyt3"
"14008",-0.441302313896803,10.5300759987997,15.3289338719868,9.03224695681593e-05,0.00274117544217195,"Male","P120","Lamp5","Dzip1"
"14009",-0.184602078341733,10.399539817224,15.3239487355417,9.0561125447676e-05,0.00274418350239445,"Male","P120","Lamp5","Pelo"
"14010",-0.297894725280809,10.4090188629292,15.2995155637456,9.17400349013129e-05,0.00277563004056803,"Male","P120","Lamp5","Trappc6a"
"14011",-0.443308353635238,10.4773674924521,15.2614932851791,9.3605415535556e-05,0.00282771751447349,"Male","P120","Lamp5","Camsap1"
"14012",-0.36635000336207,10.4214133099311,15.2484700368516,9.42530757837719e-05,0.00284291562632463,"Male","P120","Lamp5","2810001G20Rik"
"14013",-0.362952225442926,10.7708255435012,15.2427348787626,9.45397197628483e-05,0.00284719468431267,"Male","P120","Lamp5","Cnr1"
"14014",-0.308832558531168,11.0662464228115,15.2314554328982,9.51060297562499e-05,0.00285750231482595,"Male","P120","Lamp5","Slc6a1"
"14015",-0.427433456628583,10.4481911552498,15.2301343040794,9.51725829457437e-05,0.00285750231482595,"Male","P120","Lamp5","Dguok"
"14016",-0.445704088056112,10.4779239063012,15.1792081096451,9.77740827587326e-05,0.00293113584075188,"Male","P120","Lamp5","Ids"
"14017",-0.349215237575115,10.832720057769,15.1742090191199,9.80332809745006e-05,0.00293443303446656,"Male","P120","Lamp5","Prpf4b"
"14018",-0.420702184027609,10.5848626397917,15.1705369016609,9.82241172878671e-05,0.00293567703736048,"Male","P120","Lamp5","Alcam"
"14019",-0.437093583636098,10.5217249906807,15.1664815206252,9.84353058739413e-05,0.00293752462111825,"Male","P120","Lamp5","Atp6v0d1"
"14020",-0.287495773860388,11.2191557258249,15.1586193712221,9.88460388328815e-05,0.00294531242376886,"Male","P120","Lamp5","5330434G04Rik"
"14021",-0.430173463951528,10.5494419395758,15.1518006577126,9.92036571295243e-05,0.00295149640107296,"Male","P120","Lamp5","Ndufs5"
"14022",-0.422333849933208,10.4480852168825,15.0855406121688,0.000102747301470558,0.00305230880773412,"Male","P120","Lamp5","Sh3rf1"
"14023",-0.441480513242724,10.4790029739953,15.0806266863176,0.000103015121911416,0.00305564915159865,"Male","P120","Lamp5","Fastk"
"14024",-0.421227022945133,10.4475572380683,15.055222079981,0.000104410979006823,0.00309238902582558,"Male","P120","Lamp5","Rad23b"
"14025",-0.428929570277461,10.5601004628236,15.051825189076,0.000104599058530682,0.00309330087979609,"Male","P120","Lamp5","Ubp1"
"14026",0.414823374924509,10.4441101479928,15.046974181817,0.000104868241081616,0.00309660484851512,"Male","P120","Lamp5","Kcnip1"
"14027",-0.425887468215143,10.5599801529776,15.026522423811,0.000106010797115591,0.00312378956202404,"Male","P120","Lamp5","Ndst3"
"14028",0.36653892245932,10.7262418085591,15.0248185199353,0.000106106550769453,0.00312378956202404,"Male","P120","Lamp5","Rnf112"
"14029",-0.441063588037072,10.4830077257678,15.0109505780188,0.000106889126728114,0.00314212491216007,"Male","P120","Lamp5","Hprt"
"14030",-0.367697717874084,10.7404961725045,14.9828836389763,0.000108490781954909,0.00318444734018692,"Male","P120","Lamp5","Synj1"
"14031",-0.426931609128822,10.5631452578138,14.9749742081093,0.000108946485237175,0.00319095811157177,"Male","P120","Lamp5","Ndufc2"
"14032",-0.434714917876679,10.5369241870935,14.9734052057732,0.000109037112324633,0.00319095811157177,"Male","P120","Lamp5","Fkbp2"
"14033",0.430250647156795,10.5312545260202,14.9660479621466,0.000109463086944982,0.00319866429102528,"Male","P120","Lamp5","Lzts1"
"14034",-0.437052360454912,10.473289817386,14.9557367337645,0.000110062913625091,0.00321142026609946,"Male","P120","Lamp5","Senp6"
"14035",-0.410386803121247,10.6110707945284,14.9527348329555,0.000110238161716812,0.00321176842714493,"Male","P120","Lamp5","Rps4x"
"14036",-0.379050874300177,10.4259466217004,14.9222753579198,0.000112032317891398,0.00325921237226661,"Male","P120","Lamp5","Pbx3"
"14037",-0.43717451288512,10.4725884192498,14.9164624867948,0.000112378039011085,0.00326444093824521,"Male","P120","Lamp5","Tiprl"
"14038",-0.412649595344082,10.4412743137131,14.9108016765333,0.000112715748341043,0.00326942169155597,"Male","P120","Lamp5","Ifrd1"
"14039",-0.413241732634754,10.4422891255534,14.8984852963239,0.000113454045052555,0.00328599005891539,"Male","P120","Lamp5","Bcl2l13"
"14040",-0.424324846243702,10.5637000003751,14.8956806090653,0.000113622849338345,0.00328603963983513,"Male","P120","Lamp5","Trps1"
"14041",0.422720393105419,10.5465133043192,14.8714079655604,0.000115094336384202,0.00332370810474554,"Male","P120","Lamp5","Adra1a"
"14042",-0.382579066935354,10.4268719247851,14.853730607867,0.000116178054113875,0.00335008447537164,"Male","P120","Lamp5","Med17"
"14043",-0.438099770476447,10.4986587971537,14.8321421014984,0.000117515488526319,0.00338368901516632,"Male","P120","Lamp5","Hspd1"
"14044",-0.380277221659144,10.4275813816021,14.8032923349106,0.000119326993923081,0.00342700815485827,"Male","P120","Lamp5","Coq5"
"14045",-0.423189707461942,10.4493610937584,14.8026367625363,0.000119368482969486,0.00342700815485827,"Male","P120","Lamp5","Wdr45b"
"14046",-0.410043909404149,10.6030599064616,14.799134926642,0.000119590348860492,0.00342837288730384,"Male","P120","Lamp5","Mbnl1"
"14047",-0.399772350918442,10.4347399965049,14.7723243719422,0.000121302798554457,0.0034724029641513,"Male","P120","Lamp5","Srp54a"
"14048",-0.403896200376288,10.4394420714566,14.7639744220506,0.000121841153074175,0.00348274435516967,"Male","P120","Lamp5","Tshz2"
"14049",-0.433733656162416,10.4705738185506,14.7590982599696,0.000122156650379057,0.00348669475523155,"Male","P120","Lamp5","Hspe1"
"14050",-0.401467730643813,10.6211947363168,14.7249993193464,0.000124386023989869,0.00354518195331126,"Male","P120","Lamp5","Mtch2"
"14051",-0.38179080944777,10.4276928461756,14.7096304312554,0.00012540418188307,0.00356902842389645,"Male","P120","Lamp5","Hagh"
"14052",-0.361422786202613,10.7433080982019,14.6990202741224,0.000126111974837139,0.00358398568951903,"Male","P120","Lamp5","Slc17a7"
"14053",-0.385971969647411,10.4298401938909,14.6940926162075,0.000126442060199487,0.00358503073736549,"Male","P120","Lamp5","Syt10"
"14054",-0.298952364072682,11.0785657028052,14.6930302302396,0.000126513339353791,0.00358503073736549,"Male","P120","Lamp5","Ntrk2"
"14055",-0.432528230245436,10.4692831610415,14.6768951523994,0.000127600883586427,0.00361064600951175,"Male","P120","Lamp5","Sar1a"
"14056",-0.428039228550809,10.5375053236871,14.6701459305546,0.000128058585094676,0.00361839099780445,"Male","P120","Lamp5","Dalrd3"
"14057",-0.420520319777745,10.5596863744737,14.6639065796978,0.000128483179587999,0.00362517964100084,"Male","P120","Lamp5","Rgs17"
"14058",-0.428398279331419,10.5361332893998,14.6247823037096,0.000131178127579455,0.00368841023771015,"Male","P120","Lamp5","Ryr3"
"14059",-0.428091841055855,10.4634476832211,14.6239287660397,0.000131237550766292,0.00368841023771015,"Male","P120","Lamp5","Tmem246"
"14060",-0.406561494306935,10.6048999067071,14.6232209599459,0.000131286848693029,0.00368841023771015,"Male","P120","Lamp5","Rps11"
"14061",-0.436529547729658,10.5026933113671,14.5550052949595,0.000136126547193946,0.00381892250658508,"Male","P120","Lamp5","Rps23"
"14062",-0.413675349024116,10.4459628406988,14.5297668510499,0.000137962320758583,0.00386491025646481,"Male","P120","Lamp5","Mras"
"14063",-0.425910011870441,10.5364856936235,14.5126118415693,0.000139224337935001,0.0038947166853908,"Male","P120","Lamp5","Rpl37a"
