"gene_name","module","color","kME_green","kME_turquoise","kME_blue","kME_grey","kME_magenta","kME_brown","kME_yellow","kME_black","kME_pink","kME_red"
"Gm10076","yellow","yellow",0.0285057723428887,0.0900012696222973,0.0340880981373693,0.046793607023493,0.0535316978099997,0.0443369706105754,0.192393792175628,0.073141262767615,0.0759380469941121,0.0954295145263902
"Slitrk1","brown","brown",0.0611948509371014,0.184467379601396,0.0907495547048589,0.28526992845063,0.184148752344555,0.335536667381883,0.111273580201312,0.292857976190251,0.166803537053762,0.146544350739718
"Slitrk5","brown","brown",0.0607550059942278,0.198909546795941,0.101206002391127,0.231133009649198,0.156063000157758,0.232678668109028,0.103646010747138,0.234121298203024,0.160163637548258,0.150987114482178
"Gpc6","grey","grey",0.096977338959334,0.169805060781975,0.0803036723823118,0.188075303593753,0.0132392836583285,0.192629652206769,0.038645812490584,0.195657323293726,0.185977825313982,0.125905947743486
"Dzip1","grey","grey",0.132043546181871,0.185048759958889,0.0823613792454368,0.180047301100662,0.177815779926021,0.11533855177149,0.0807639833321157,0.145957917464787,0.0971074581197502,0.17014945168858
"Dnajc3","turquoise","turquoise",0.0147384729454846,0.123575263379668,0.0792775771278407,0.053178121015424,0.0531527888949787,0.0336558638091518,0.0717316290850407,0.0837474428506021,0.0230069641357609,0.0431056475956611
"Uggt2","black","black",0.120502867889194,0.269737717892473,0.0805126347993708,0.245825305768538,0.0927625578245907,0.239135011455146,0.0717526496118839,0.301742114237142,0.194693445222856,0.169047829646932
"Hs6st3","grey","grey",0.0882649538924244,0.118046920948383,0.0410969570159091,0.129163561000318,0.0407541741524395,0.126026700479555,0.0511745833351432,0.127691163555875,0.0968315556240865,0.0737161747831999
"Mbnl2","blue","blue",-0.0957165025870031,0.111948927018,0.129476512862659,0.168767982714258,0.0167909410984366,0.201624704072052,-0.0164473502305527,0.152729418045053,0.0891147818380318,0.0237376421777079
"Rap2a","grey","grey",0.00756910732101917,0.11608737941143,0.0677055262856501,0.135793621141052,0.0844742303515633,0.141708305157582,0.0794443818339126,0.143002594662744,0.0907902290254308,0.0719117179569682
"Ipo5","grey","grey",0.0410566771292955,0.107850366821636,0.0772738126918415,0.134708350062262,0.0611820093578812,0.123853851502499,0.109119784165794,0.121452138687518,0.087368219295806,0.0952116572220027
"Farp1","grey","grey",0.0963020819041679,0.147124332993972,0.082175103683668,0.184212977341901,0.0886107930117506,0.175796786853577,0.0316556017658037,0.168652256903456,0.117835859455127,0.0915474767101766
"Stk24","turquoise","turquoise",0.0445503670206819,0.134669869558592,0.0541858440849764,0.0540553435047072,0.0286347202830108,0.0206275621284413,0.0628712142653946,0.0729378941565869,0.0479718174779447,0.0677563315773297
"Dock9","blue","blue",-0.00818769914191637,0.0567020704470687,0.143335612287974,0.0718517999325989,0.0554963257073424,0.0358187320754249,0.0106241010841501,0.0402956980769668,0.0608029135141528,0.0371025095509464
"Ubac2","turquoise","turquoise",0.0385139265966857,0.11238491424858,0.0682042355907265,0.0621699769209777,0.0475875699156092,0.0323460302300765,0.0718346436958211,0.0710214837379927,0.0499448633094166,0.0622451830576312
"Tm9sf2","turquoise","turquoise",0.0467145621990959,0.147131384715007,0.0851622886559622,0.0642258820487023,0.0400460900926689,0.0367703240248104,0.14368961603565,0.0916447878218204,0.0533345678297764,0.0838720520074453
"Pcca","turquoise","turquoise",0.078401171305019,0.194414533349413,0.0751889671595674,0.127876328632984,0.090726242007349,0.082958993450994,0.0547954427309519,0.140354421417964,0.0914646616331131,0.101894683649423
"Nalcn","turquoise","turquoise",0.147656946296623,0.22142850952862,0.0803942624253382,0.175228752768532,0.131731262282982,0.136551843252804,0.128480694147092,0.180972760714491,0.16593693745479,0.193883625902354
"Fgf14","grey","grey",0.110897323973009,0.12776841502975,0.0389830291585808,0.141298340642588,0.0970943073090512,0.116431887380541,0.0891207337116057,0.120886406095883,0.109723901833323,0.149739682103432
"Alkbh8","grey","grey",0.0747143641256948,0.110996082702553,0.0659861504193185,0.124284336846334,0.0750671308166648,0.0961057634467447,0.0647028109710919,0.0991993279933957,0.0829390961036182,0.105089784179584
"Cwf19l2","grey","grey",0.0508083804255973,0.0681448056966541,0.0414290242608605,0.0424545771530266,0.0384552347401489,0.00386598760303986,0.0277764947853753,0.0215068895608485,0.0258825105262896,0.0499582656538858
"Gucy1a2","brown","brown",0.0485625733042284,0.151599003863003,0.0533583875583128,0.185581153677057,0.0968787694959777,0.209330939761867,0.0386111213550299,0.203935742907303,0.133359302223319,0.0961811918105265
"Aasdhppt","grey","grey",0.0507157757851329,0.10876040158433,0.0516601153889777,0.0964413030103575,0.052429248421769,0.0767372699639457,0.0964135432827822,0.0922377529039135,0.0758524513575676,0.0966992796759176
"Gria4","grey","grey",0.214439165502836,0.262692081418437,0.102156654804734,0.267846836365063,0.0724793101110376,0.200321804961891,0.189275677799184,0.20857332327519,0.142401276834659,0.246204203425037
"Dync2h1","grey","grey",0.0764245082036583,0.144785483342761,0.0482472798480583,0.194689557698404,0.117887743964047,0.193472749430933,0.0681412482179298,0.186446097142069,0.152497187083261,0.141065609946288
"Dcun1d5","turquoise","turquoise",0.0676646122815269,0.269586695364836,0.0675402361169266,0.121571307263157,0.087813215814245,0.0950974357195728,0.079933708015612,0.202088652449669,0.117145207125484,0.118823832409139
"Birc2","grey","grey",0.0517158203502911,0.0896074134393061,0.0595377502388344,0.0911947063596862,0.0633213982286676,0.0647830982586159,0.0290184425821528,0.0736033479116181,0.066785259247984,0.0703005802882223
"Cep126","turquoise","turquoise",0.0682881927411108,0.167263935710395,0.0590021854665848,0.130552677563857,0.0985067359306944,0.107594789113859,0.0612550165533883,0.146071424466811,0.0750072795298402,0.0958293590823904
"Trpc6","grey","grey",0.0296508223262561,0.102253961932615,-0.00467946001199805,0.0731267078815356,-0.0722967509685704,0.0923345340741776,0.0964179971723865,0.114531885447086,0.158410691630722,0.137232280858848
"Pgr","grey","grey",0.0849762466233793,0.172785650316569,0.0643067355668179,0.164525222594942,0.109826096359702,0.149475764433273,0.0644105476454977,0.172864283214799,0.0807845326864293,0.101307007213685
"Arhgap42","grey","grey",0.051295563112681,0.148857248588162,0.077273785081462,0.132718817222311,0.0643688922339718,0.131865693683636,0.0628020046871036,0.150263328671402,0.0459199564522194,0.0583652565882274
"Cntn5","green","green",0.255220664952321,0.220299494194364,0.0295205863836669,0.208206426342737,0.0883197355783199,0.15988334006904,0.155986002435336,0.15886436184005,0.205142783820829,0.258764456145773
"Ccdc82","grey","grey",0.115529716899308,0.0668944732730399,0.0182014605808521,0.0584504590030154,0.0469265376684174,0.0257153297532632,0.0226695483117489,0.0376910146919201,0.0397645860244475,0.0774569091996634
"Mtmr2","blue","blue",-0.0496868548171051,0.0370545424200383,0.0680988064913043,-0.0190873170650569,-0.0375822200088858,-0.042417613179062,-0.0112800773051701,-0.00630005110864785,-0.0328045468142028,-0.0397873745789503
"Cep57","turquoise","turquoise",0.0605875776662475,0.10146501029897,0.0444230176955558,0.0599332201942017,0.0513144444283118,0.028168852577631,0.0551496418463857,0.0615350936729246,0.0607316041228474,0.0742107208724
"Fam76b","turquoise","turquoise",0.0558156860170121,0.188791789485946,0.0665963364988768,0.108271759026007,0.0704681246911695,0.0841185128729726,0.0501051546387581,0.14373326063035,0.0719544561361698,0.0758156844081027
"Sesn3","grey","grey",0.0912994004700275,0.174738707899672,0.0936497980467285,0.1536817376427,0.0706500860212684,0.123284076416125,0.118817492098182,0.14254066729187,0.124994175999248,0.149508667901779
"Endod1","blue","blue",-0.0314583428276813,-0.0165165707649441,0.0897225372702102,-0.0867726561831749,-0.102374963699896,-0.154018988782624,0.0494093114601337,-0.123647256208768,-0.0742713482586579,-0.0252097599362275
"Cwc15","grey","grey",0.0292972295418905,0.0937797310665085,0.0522567627830821,0.0437246217955157,0.0248666220339587,0.0193353347559324,0.0963332118374656,0.0546876540264862,0.0440013692934115,0.0665252476325231
"Ankrd49","turquoise","turquoise",0.0322326870445474,0.119647107144366,0.0534117178653111,0.0750305734053053,0.0519442563207378,0.0546635577832484,0.0528022319574555,0.0919839504606368,0.0667273258248279,0.0598338820070344
"Gpr83","green","green",0.0632002175343574,0.0694717277363869,0.0345465486762484,0.0662091082387201,-0.032165673046202,0.0268480254088116,0.0896148976915132,0.0308063413273325,0.0357219512998207,0.101737339517304
"Vstm5","green","green",0.14043937143996,0.117902493869047,0.0566341808941289,0.0732398031252802,0.040857816377612,0.0153787749066503,0.100138150445577,0.0482278164277267,0.0687499571955572,0.139181224039336
"Med17","turquoise","turquoise",0.0438925321812779,0.12588926364847,0.0516588997816974,0.0873262822420683,0.0510025484180564,0.0707981358236919,0.0433308267848028,0.105800623743827,0.0681068832861386,0.068608532331505
"4931406C07Rik","grey","grey",0.0291563849603823,0.0706425494141831,0.0495253487527983,0.0803178910685835,0.0460251739220394,0.0663203711057673,0.0219299951383113,0.0685507725711422,0.0653359513158273,0.0509761396258309
"Taf1d","turquoise","turquoise",0.0872089788804482,0.182311177135019,0.0580074370095813,0.135115283620822,0.0979774297383876,0.0965639364155415,0.0511978332674582,0.136438981439776,0.118192360397339,0.127024546419281
"Cep295","grey","grey",0.0700562811748861,0.141843029550266,0.0550355283727014,0.162178715556614,0.111160446595539,0.142419103004096,0.0445196613359638,0.145511727419349,0.114163420283566,0.109033188917863
"Slc36a4","grey","grey",0.0806318763345916,0.11905620012868,0.067062454045086,0.100883815043059,0.0606101215445992,0.0676812712672158,0.0865563990158241,0.0891117719595196,0.0640910889922165,0.098457999408289
"Fat3","grey","grey",0.142296663344951,0.161624310759855,0.098493607916907,0.270611252754042,0.15361582605833,0.267163002555126,0.0450127423773026,0.222036983423423,0.115476098584625,0.119977123381186
"Chordc1","grey","grey",0.103800322880716,0.159898042719886,0.0890368180433149,0.156608199325155,0.102295989842442,0.108386628807763,0.120064458183377,0.128702098260887,0.12843399682637,0.159636929691251
"Zfp317","grey","grey",0.0524520449889079,0.0798566368872725,0.0538846447387329,0.0788687909014306,0.0530469697069975,0.0503930122058426,0.0492648746689267,0.0581754529446117,0.0634825091398626,0.0748636389265346
"Zfp560","turquoise","turquoise",0.0449712656163531,0.120136935445794,0.036622632120296,0.0513930860682553,0.0531555744236085,0.0395988021892911,0.0518198870351602,0.0859408861560155,0.0482572437569495,0.0589456870766656
"Zfp26","grey","grey",0.0383722889144624,0.0981889856903189,0.0600368760849772,0.107640303781243,0.059355283161302,0.0932063884324808,0.0431876751117669,0.0966162685045139,0.0770422016156116,0.0687814901777701
"Zfp426","turquoise","turquoise",0.0773582481751104,0.125312613022044,0.0602641615685846,0.0640918477929375,0.0441950591120414,0.0204964289357873,0.05355985543077,0.0618878901864249,0.0494070897099018,0.0774105221225606
"Zfp266","turquoise","turquoise",0.0830854132478365,0.17422488774803,0.0752037039513807,0.103520013943743,0.0694134059436709,0.0720594978999004,0.0878455200874742,0.119829724462872,0.100088012178078,0.114250427916202
"Zfp846","grey","grey",0.105917320816926,0.1461486237189,0.0694307559918072,0.132454676464803,0.0939494409389592,0.08728435464504,0.0940717658807356,0.110689372295406,0.129027511937359,0.147954382903109
"Fbxl12","grey","grey",0.0940436999717546,0.11634870362399,0.0401448006138179,0.106081304663354,0.0690435556377161,0.067361059627083,0.0725755726619321,0.0824509055163445,0.10468616825555,0.126117965887845
"Ubl5","yellow","yellow",0.043247828104778,0.0900213016760174,0.0534039210561614,0.0536938680085444,0.0286531411417142,0.0331287477616851,0.167438060206414,0.0560753728157567,0.0450839816064614,0.0869323440648954
"Pin1","grey","grey",0.0339221928519569,0.0953799615472957,0.0711582365759307,0.110360256813411,0.037165244339047,0.0999977957360527,0.149643890201764,0.0990317583137594,0.0726444796794029,0.0998389458897755
"Olfm2","grey","grey",0.109469307922694,0.15409375249923,0.100658897705393,0.142198625717556,0.0359492032748009,0.140966336128608,0.132724000088489,0.157589438075314,0.0556943832046472,0.102108022362517
"A230050P20Rik","turquoise","turquoise",0.193956623364221,0.357696000087639,0.091061523896682,0.253859225843386,0.181755074677382,0.195074291218137,0.127835733713769,0.286675370141232,0.194064798277233,0.246187032492081
"Ppan","grey","grey",0.0485398927999065,0.124821073165637,0.0522951581601504,0.113347525658434,0.0664984065087133,0.0952372710373239,0.0391090170969041,0.116355328829697,0.0792513944962078,0.0777129683798985
"Dnmt1","grey","grey",0.0586727152991582,0.0781411274305959,0.0587528881723668,0.0873368831425255,0.055195351687879,0.0628969640248867,0.0798512737901326,0.0656644897617273,0.0477707818930673,0.0843910804822153
"Mrpl4","turquoise","turquoise",0.10181148744707,0.200858469921,0.089594170988902,0.153682788220265,0.110952012753218,0.11229687944007,0.113570326510314,0.156462365218367,0.11390812895816,0.14489042809343
"Icam5","black","black",-0.0316964123902497,0.292019588198666,0.0556347008533782,0.270125398851899,0.206532011050214,0.344852398995456,0.0947039067243185,0.439148017604172,0.213317473445335,0.136426131614314
"Fdx1l","turquoise","turquoise",0.0249197993419737,0.169650852770789,0.0550814593573078,0.0960024431770957,0.0738635838429503,0.0889143891050804,0.0908355088409386,0.143838648760004,0.0597776094885287,0.0758061163544705
"Tyk2","grey","grey",0.0348137498221527,0.0602072619920507,0.0412126881833679,0.0892837842925506,0.066431970464366,0.074687264707218,0.0136691828009649,0.066682754899469,0.0618165642430224,0.0558848531282187
"Cdc37","grey","grey",0.0460860515268754,0.0931560045812073,0.078298228341466,0.095283045812687,0.0580035896658859,0.0674429641061649,0.116069056075863,0.0754744810533062,0.0559148618623623,0.0889125957213691
"Pde4a","grey","grey",0.17280073936071,0.219148936450828,0.104038388086355,0.270886471167556,0.269524279997474,0.205633594954634,0.0829831728528863,0.213533541134433,0.0989644238075167,0.199661811279797
"Keap1","turquoise","turquoise",0.0585022255873481,0.129119479681363,0.0617049357468372,0.0838773832641374,0.0567107323664593,0.0562168574456469,0.0869602259209509,0.0879507745275435,0.0595324952997684,0.0861044146056374
"Atg4d","turquoise","turquoise",0.0564518699426543,0.179826097822603,0.0751243346532985,0.0888289555420564,0.0574277850935861,0.0452675733928689,0.0521057727009147,0.108218927990711,0.0544196489729851,0.0775056306608421
"Kri1","grey","grey",0.0499741596930887,0.0956658016512174,0.0383516675148555,0.112456897769303,0.0797657629305069,0.0933039984503164,0.0463674363446038,0.0969820540957181,0.0798458961529837,0.0889968926488426
"Cdkn2d","yellow","yellow",0.0473416386898516,0.0817098993814916,0.0564608034589326,0.0715774146955612,0.0351578824820395,0.0510414631562746,0.141763560013269,0.0612657699258282,0.0429192228799001,0.0849250189447804
"Slc44a2","grey","grey",0.0649685314795783,0.0729207705868534,0.0456126181679941,0.0914221917889919,0.065262417763415,0.0587192817102526,0.0344450354473075,0.0593525099360231,0.0721250891298542,0.0845623476654032
"Ilf3","grey","grey",0.0845732987431883,0.0892244911781839,0.0559307924035816,0.118153653673129,0.0755689955086858,0.0885250890499313,0.0664911950487153,0.0839899588414671,0.111360720185154,0.118758458039363
"Qtrt1","grey","grey",0.0710239009924785,0.141182766316001,0.0458203249698978,0.140393182055236,0.0861305469799183,0.124344022646679,0.067259102047474,0.137894270528712,0.121097299883626,0.115440213937764
"Dnm2","blue","blue",-0.0109104255884452,0.0914575835557566,0.0664768782554983,0.0575528263629056,0.0265753250294514,0.0289176545593238,-0.0150371855998841,0.0598041979351973,0.0186063249385087,0.00420311508581453
"Tmed1","grey","grey",0.0415973822207639,0.070447155430808,0.045795967517534,0.0748247259969182,0.0419058677342051,0.0612359333102625,0.0643847267786182,0.0654518094659503,0.0687676279341772,0.0731321866626247
"Smarca4","grey","grey",0.0686150370012958,0.125657105339403,0.0957919720538682,0.167426300826278,0.0939070500205791,0.151721241755646,0.138603609467569,0.141535175085937,0.103314673071235,0.128601331521009
"Ldlr","blue","blue",-0.0136691719457849,-0.0193262985383635,0.0592859160048623,-0.00402723260239867,0.0339405832998047,-0.0109907163264539,0.00508064711752277,-0.0247036045132746,-0.0109227266426183,-0.0177718075847308
"Tmem205","grey","grey",0.0321180732755561,0.0482535773523539,0.0483862673953925,0.0639544206575884,0.0706969256323235,0.0517624893533473,0.0796094389600839,0.0497361463319894,0.0604919336716107,0.0665240034520544
"Ccdc159","grey","grey",0.0708899119293116,0.104033542141992,0.0452178734961129,0.123556514901233,0.0787993923393898,0.106108106497985,0.0527339973148963,0.106397648685177,0.092678382639405,0.0978587230918878
"Plppr2","brown","brown",0.066342837391403,0.161818914100024,0.0630632267618003,0.234687985261804,0.162375707014405,0.264949061965323,0.140295971001871,0.240177069052146,0.206678478433143,0.185838576034351
"Prkcsh","grey","grey",0.0387177768225941,0.0619810712080831,0.0686593126328746,0.0967616093201931,0.0610114126121322,0.0727228684970487,0.0611987709589725,0.0613067701739837,0.0619361723005654,0.073253393579924
"Elavl3","grey","grey",0.071703728172469,0.145391981198596,0.0985872270126401,0.180505899429427,0.121506038981567,0.132616694216114,0.0279662052959014,0.131520268983662,0.0881222934116812,0.0988296457744678
"Ecsit","grey","grey",0.0663957019580754,0.0858197200181525,0.0580246925970589,0.0965957644347009,0.0780683245629982,0.0615575215931746,0.093826354687989,0.0682180944392238,0.0725571029550425,0.106967404221104
"Pigyl","blue","blue",0.00594657663500665,0.0372218609125726,0.0613465783990383,0.00829885685637956,0.00732448753232862,-0.0210957909953858,0.0751828158928514,-0.00278788156437868,-0.0034735801278776,0.0225967813314892
"Zfp810","grey","grey",0.0484322381964502,0.0880042814556194,0.0373833953504745,0.128286520951731,0.0562499657619515,0.114179845361394,0.0274606624350241,0.102476095858183,0.102608062238888,0.0829307910004374
"Rp9","turquoise","turquoise",0.0920055914801671,0.260201108683874,0.0622499498035262,0.120781782930391,0.083571411652161,0.0907330228869694,0.121721746596962,0.186242543382776,0.0871558283251619,0.132545114862565
"9530077C05Rik","grey","grey",0.076793302391551,0.104528212916073,0.020703623630642,0.0752181280187275,0.063598709844756,0.0587359395435844,0.0656113739003707,0.0886465379714459,0.0823013147953914,0.098546565109064
"Dpy19l1","blue","blue",0.00424686747948988,0.070420199632021,0.0849326315421417,0.11276737532922,0.113152404486931,0.121013970961519,0.012402866821722,0.106413657997974,-0.0122503781555572,-0.000132573135799478
"Herpud2","turquoise","turquoise",0.0429611383191072,0.141477045343854,0.0647280931422126,0.0831152571657694,0.0582533946235211,0.0603227901888303,0.0561778341083616,0.101009464174444,0.0402167853474626,0.0594932668787992
"Sept7","blue","blue",-0.130551644964109,0.0159221210724029,0.213474422663365,-0.0337601232034045,-0.0667152646921682,-0.0640973591275146,-0.00182229379011097,-0.0517013794136765,-0.153788473165811,-0.129950279387319
"B3gat1","grey","grey",0.072753046950951,0.182590543834103,0.107079496745873,0.216782038223351,0.161509642382901,0.209246191550998,0.0776382213331632,0.219438247992181,0.136646480160918,0.119487191226073
"Acad8","grey","grey",0.038338526027302,0.0645134056539112,0.0403606226124256,0.068532008431554,0.0443707900538925,0.0478548119685317,0.0595411216302429,0.0533431442629461,0.071066131826988,0.078086214465099
"Thyn1","grey","grey",0.0868747329112428,0.11248931734054,0.0572932817493997,0.11061380316273,0.0879465000645556,0.0762479883901121,0.102854496571449,0.0906897970204493,0.109322359084191,0.13326141113588
"Vps26b","turquoise","turquoise",0.0435680914774056,0.133715670140489,0.0627762108124009,0.105978727013161,0.0638384988571465,0.0962702543411331,0.0805951038826111,0.125471677956625,0.0763725299819595,0.0815640122485158
"Ncapd3","grey","grey",0.0484039625830603,0.123454450302203,0.0606552297372395,0.1301233343365,0.0774478980377374,0.101872733503067,0.0564271009756488,0.110256984141819,0.0835348985422221,0.0903168920413931
"Jam3","blue","blue",-0.0971563577695838,-0.0318014184959564,0.0927012469407438,-0.0345902783264029,-0.00322883185258,-0.0377730241270683,-0.0388343302376455,-0.0333909937548988,-0.0615053331634488,-0.0854408846007737
"Igsf9b","brown","brown",0.0979011409860596,0.249478806913738,0.108500887366878,0.345094843717277,0.242292037904344,0.385850340545556,0.0255230253112142,0.357162385305836,0.0610986579834633,0.0979781293299656
"Opcml","brown","brown",0.188027100658704,0.42433814087564,0.189396953140616,0.487827992611119,0.286963970663195,0.48045071962515,0.228917378664586,0.450621166385329,0.34327150295923,0.392415950146702
"Ntm","grey","grey",0.201630437369571,0.342763245860636,0.183570763492273,0.382412940120449,0.11618206766315,0.347785589296897,0.167807127761603,0.327603796385862,0.234081974867736,0.279439084148414
"Snx19","grey","grey",0.054790166224719,0.10312437849178,0.0682181369115011,0.0825573801265329,0.0546168655260263,0.0495643541635925,0.0831063435599706,0.0712047605109403,0.0541978163402123,0.0827271632211601
"Zbtb44","turquoise","turquoise",0.0369755505121077,0.128551063953509,0.0529651838778707,0.106076251188746,0.0661992207605936,0.100889409321045,0.0477583345523199,0.124731602401576,0.0679864721670622,0.069402704957067
"Aplp2","blue","blue",0.132849646862629,0.226196112752181,0.170840742736312,0.146746916231167,0.0223462141286094,0.091949873813236,0.191161200431354,0.123374972287559,0.0517783968196619,0.161476886833851
"Prdm10","grey","grey",0.0446508605570931,0.0845243997045965,0.0452299424819255,0.123982217092138,0.0693838845763057,0.120669378778744,0.0505345255919413,0.10650179134247,0.0892719988008428,0.0835892404920913
"Nfrkb","grey","grey",0.060155995429154,0.127896953308592,0.06433674654357,0.161683753091708,0.0915726270437206,0.151040721620666,0.0486837002783751,0.145253675816677,0.113179233898252,0.105802489216215
"Arhgap32","brown","brown",0.0181635016286736,0.297832894404266,0.138591864860487,0.456525244941956,0.149802034027425,0.563238209209683,0.133521916152881,0.462481656748679,0.231136820020552,0.163199977149817
"Kirrel3","pink","pink",0.0784273060393618,0.105467332811581,0.0514617510537843,0.0906186332320685,0.04428785419709,0.0552221747581056,0.0865824612158481,0.0685340371545182,0.276830700403272,0.158151260974677
"Srpr","turquoise","turquoise",0.0681438329750557,0.219056913073153,0.0855528305329464,0.103035026491676,0.0752006358997219,0.0665731062283839,0.152864076095392,0.149227565565937,0.0754200751131143,0.12279692642815
"Foxred1","grey","grey",0.0964056827175555,0.114430558486938,0.066775569115093,0.148614840985141,0.0976438328153817,0.0973358573489043,0.0732001785563131,0.0904562105021697,0.109804415759714,0.139397125062809
"Stt3a","grey","grey",0.0510292760163588,0.0769827718227138,0.0547151249899124,0.0740495554723445,0.0373477315139647,0.0447987174944851,0.0549561591441458,0.0532910449815709,0.0499962645623926,0.0694490921068886
"Ei24","turquoise","turquoise",0.0825929549166341,0.241048084555014,0.0743551993296561,0.160555376783462,0.122166324464589,0.136815536721203,0.0908452879224002,0.201923094271763,0.115140860493072,0.133063679014938
"Fez1","blue","blue",-0.02306531476932,0.0862649899463302,0.114801001264597,0.00309825913468327,-0.0295510599170254,-0.0384920217879597,0.0882150867817121,0.0114983495848298,0.000891440421082633,0.0288774626985907
"Pknox2","grey","grey",0.0940367406579272,0.135203662872573,0.0613970259731187,0.188735308663037,0.0590912536561438,0.183827322749186,0.0719300420392064,0.156659508079858,0.129115945279257,0.122059521015633
"Robo3","brown","brown",-0.0099559630941591,0.137505809539694,0.0436742122850067,0.191543386092469,0.0354153638630132,0.253064846445079,-0.00223499744209544,0.246478222251322,0.0933752501330659,0.0325985807244691
"Msantd2","turquoise","turquoise",0.0706640021286039,0.122424793042485,0.0557678577419792,0.0911808792657803,0.0560957025885043,0.0529308296854108,0.0300576063810934,0.0764119329470311,0.0547842866668708,0.0723869114204898
"Nrgn","brown","brown",-0.0353095805717107,0.288846819110311,0.0756932828522241,0.297415116447889,0.131245306244615,0.417296376878955,0.182321061276275,0.437317503618088,0.172982553945605,0.106497913026315
"Siae","grey","grey",0.00989350792930693,0.0863527103451823,0.0411642208736878,0.121997788723829,0.0137670244991158,0.148273719224373,0.0280360906126845,0.133621914845078,0.0387778777404877,0.033619765379602
"Tbrg1","grey","grey",0.0232339917722961,0.100264694849099,0.0569659164543161,0.0946073072739327,0.043128667342221,0.0997128978251295,0.0895875345838936,0.113683301816859,0.0585599887738084,0.0628969485713183
"Scn3b","grey","grey",0.0595562326491979,0.114137693925644,0.0181307165951162,0.158114705710104,0.108483814032231,0.179776968805308,0.10801390757846,0.172149909557754,0.217288000758116,0.176735948396403
"Gramd1b","grey","grey",0.117226778223787,0.17841198101782,0.102254256447756,0.267001504678859,0.144219977086018,0.242490036977556,0.101022269537772,0.207262799097624,0.166565987881546,0.178395072021806
"Clmp","green","green",0.122678055422753,0.139616751614762,0.0616440505612792,0.0938589458043782,0.020429268087833,0.0308588713950134,0.104917687372263,0.0577491149744595,0.0842877942068637,0.145530042146085
"Hspa8","yellow","yellow",0.0712176112925592,0.111159020489708,0.18977105468122,0.117521035525559,-0.0106793543473711,0.0657811237929152,0.431617076091824,0.0340167517114101,0.0436907220648386,0.204826510826518
"Ubash3b","green","green",0.0905747746098417,0.0392084382674491,0.0331921821375235,-0.0429625336126926,-0.0641973019182208,-0.137606729164744,0.057565343286387,-0.0951627969733334,-0.0145556508092247,0.0700994862439503
"CT025619.1","green","green",0.15783408159234,0.0882114243089851,0.0674188837965543,0.0932740720575997,0.0854976854816631,0.030297025439905,0.0316305263002106,0.0353226672572593,0.0826999174563142,0.131853039980033
"Sorl1","grey","grey",0.0964505743922483,0.248667990151334,0.135844513882935,0.319855210942611,0.217650853434546,0.318021076430732,0.125506695911832,0.306977878214486,0.146681446508768,0.157997842801288
"Sc5d","blue","blue",0.0468440189433943,0.0710812277081767,0.0968187716382353,0.0689685953381511,0.0628034810333851,0.0351288488012806,0.0891534660776705,0.0376220345182603,0.0442584071876174,0.0737074200445617
"Tbcel","grey","grey",0.0427594686298889,0.123272583685452,0.0567535627219469,0.10357828102966,0.0872220882763073,0.0855576483874572,0.0181931085196541,0.115245263909575,0.0666922029428005,0.0634929951761515
"Grik4","grey","grey",0.0411128847010596,0.105265608982727,0.0468578154856338,0.104945201437767,0.136176356139658,0.103235771894421,0.0480736623120829,0.127991906420925,0.0774187829122231,0.0806267360785313
"Arhgef12","grey","grey",0.105643523559824,0.121083499169909,0.0907231443782932,0.136945960705043,0.0973113453560945,0.084909768929608,0.0622061700763505,0.0903816352086022,0.0745928933468673,0.116252778661898
"Tmem136","grey","grey",0.0676473120724862,0.131326862441944,0.0575017301873728,0.137238687233734,0.108887595302427,0.115231338650532,0.0589260958014778,0.13339130226938,0.108704134278233,0.116107374494843
"Nectin1","grey","grey",-0.0168506295363036,0.0541545021127248,0.0597346016461296,0.0768857229434382,-0.0350080388482272,0.0987500948761749,0.0452927419616236,0.0849394162058365,0.0701712926897432,0.0225619332151248
"Thy1","red","red",0.21037821826639,0.228377781462558,0.129323354019063,0.286212847784182,0.190631249533784,0.235228394093351,0.371923427442296,0.216532828987229,0.210501206748052,0.378752521584118
"Usp2","black","black",0.0260766286350218,0.205829315509712,0.0574143052686035,0.1809352467237,0.0695716773571211,0.213514374486566,0.112462062555593,0.263750561866513,0.117868934451981,0.0878980678779038
"Cbl","grey","grey",0.0481399625335239,0.165025751678698,0.072924275631598,0.172896074009686,0.0960824978620437,0.159798304508613,0.0359448234900162,0.174375607863862,0.129461727284326,0.100581847684478
"Abcg4","green","green",0.106330039809446,0.0918929961781027,0.0577570380411563,0.113442355307843,0.052985806303227,0.0678218291008758,0.0824470397917154,0.0660377375676524,0.0950604384142126,0.134329631555574
"Hinfp","grey","grey",0.041375807611736,0.0727719622549182,0.0418109514616998,0.113092990118318,0.0658521380830777,0.0996494572757325,0.00498896215064968,0.087742128186177,0.0734706601860437,0.0640584828388279
"C2cd2l","grey","grey",0.02608110783613,0.115563173276829,0.0511160637583069,0.156204825376877,0.056182603694928,0.172344245274774,0.129821701559898,0.161008761292415,0.169900952825572,0.130057358701632
"H2afx","turquoise","turquoise",0.0230896645231199,0.138544404390634,0.0524974684825588,0.0672567103500085,0.0368630830071725,0.0592790442667782,0.108711636116557,0.110298801865935,0.0606233868465765,0.0697746370568498
