"","logFC","logCPM","F","PValue","FDR"
"Tubb5",-0.251851148165137,12.7782514348994,14.2194288916788,0.000164772940397096,0.0235047154099787
"Cpe",0.464510298595369,11.7386469530065,16.99139249889,0.000187015613534271,0.0264456339764722
"Nsa2",-0.510124114877439,11.6919362213936,21.235954869944,0.000189541149234794,0.0265717083522088
"Hmgcr",0.449522846082654,11.7279013823325,16.836386632428,0.000191416166732657,0.0266052111402262
"Grm7",0.405552364135455,11.5769007549809,93.8647478266443,0.000196985561332522,0.0271472813422837
"Fxyd7",0.521799029551277,11.6180178874441,36.1125552435148,0.000206485105971381,0.0279019576069082
"H3f3a",-0.303106478673789,12.3908574919952,13.7866954768967,0.000207263922763227,0.0279019576069082
"Gabra1",0.393092440340264,11.5792522658684,85.5496161464381,0.000207608957719585,0.0279019576069082
"Kcnq1ot1",0.46587514756798,11.6329144922899,25.9450790985992,0.000211862817034365,0.0282402715624004
"Spock2",0.484297874309965,11.6067195126619,41.0817827691387,0.000214913535472815,0.0284140155598286
"Cirbp",-0.493434281736071,11.6908685715673,20.9235634121304,0.000217606220995129,0.0285380029501838
"Pgam1",0.46350055986976,11.7302151533007,17.400838406101,0.000221482900111469,0.0288140393729017
"A230006K03Rik",0.31172025194181,11.5690844848621,176.155577176319,0.000230469250856608,0.0296981919319561
"Atp6v0a1",0.471054987199373,11.6291213285696,29.6550348986131,0.000235386651737093,0.0296981919319561
"Cntn5",0.334710865718916,11.6029021154754,37.9339258520744,0.000239423002738936,0.0296981919319561
"Suclg1",0.459666062231246,11.6018553387914,45.5677333614393,0.000239577192747066,0.0296981919319561
"Dusp3",0.284786243631725,11.5696180125164,165.883113276883,0.000239643580535129,0.0296981919319561
"Zbtb20",-0.526239343811192,11.6714045833486,20.4889756262683,0.000242402367231871,0.0296981919319561
"Mef2c",-0.410173772948415,11.8396081756355,13.4904885562455,0.000242565999153115,0.0296981919319561
"Egfr",0.343023528215395,11.5741468971912,102.772798538041,0.000242888914460101,0.0296981919319561
"Rgs17",0.450510223116393,11.5980812152764,47.0087555990747,0.000253289764452137,0.0307387921606019
"Rgs7",0.406510645503484,11.5884472173143,58.127229665597,0.00026279578965417,0.0313305514341505
"Pdzd2",0.296560385870475,11.5719766237206,124.916330353933,0.000263204312767352,0.0313305514341505
"Hist1h2ae",-0.495344267655066,11.7115348650601,19.3604291830027,0.00026564008592988,0.0313305514341505
"Rpl7a",-0.379720303853218,12.0366418030771,13.3178854971918,0.000265872346446487,0.0313305514341505
"Dpp6",0.49633762593863,11.6193587225026,32.4935560564429,0.000269742247040512,0.0315579023120346
"Eno2",0.36876687601141,11.5774928591101,91.0189452088763,0.000275300334884447,0.031978100327792
"9530077C05Rik",0.319039453642514,11.5730764104383,117.04322175864,0.000277833174181895,0.0320434260889785
"Fabp7",0.357405332337533,12.1274810677054,13.2099002032551,0.000281589037943808,0.0321599740086813
"Syt1",0.414172753464913,11.7542522467131,13.2018409319452,0.000282798935139677,0.0321599740086813
"Atp1b1",0.461871796912297,11.7250297625243,17.1030011212414,0.000286763733452188,0.0323843877319408
"Pcdh18",0.31012026635416,11.5706005363722,143.716136403385,0.000295381475245833,0.0330253883803498
"H2afy",-0.492336258205545,11.665697868518,22.7473397816278,0.000298403980288539,0.0330253883803498
"4921524J17Rik",-0.376213197123975,11.6035657838896,44.3515731387434,0.000298895169625326,0.0330253883803498
"Klc4",0.174923224124776,11.5646058914128,392.206137351175,0.000300563121405225,0.0330253883803498
"Pole4",0.451217187420434,11.6073111357344,39.2446651376465,0.000328250978235765,0.0358256201883893
"Ehmt1",-0.468215485530419,11.6095159486478,39.4154012254145,0.000334414659785807,0.036255007982912
"Pja2",0.460623061939548,11.6786405785319,20.0645803623306,0.000350602110542716,0.0377582219976533
"Ubr4",0.375383036922531,11.5827075680115,69.4110322874386,0.000362081530870952,0.0381761946587464
"Dnm1",0.447348365261032,11.5991208918738,45.7357485524057,0.000362360391589743,0.0381761946587464
"3110039M20Rik",-0.200237177046316,11.5750600165074,94.6869658536067,0.000362652457693115,0.0381761946587464
"Pcdh15",0.436865378360482,11.5763401455205,89.0634018025364,0.000363873457883759,0.0381761946587464
"Cntnap2",0.464443407848054,11.6125525019541,34.4651004467809,0.000367346602821371,0.0382935285582124
"Gm17750",-0.47654958610317,11.6392032122758,27.4320492485589,0.000383099125225278,0.0396399701400242
"Sumo2",-0.381293032713604,11.9762432491096,12.6119999536606,0.000387208069298567,0.0396399701400242
"Asna1",-0.42191685581452,11.5946670320446,49.4772878420636,0.000388154092069919,0.0396399701400242
"Sncb",0.472012163509546,11.6400910644362,25.9263754991026,0.000390013234682319,0.0396399701400242
"Rpl37a",-0.323103624380938,12.275509116138,12.5370096757866,0.000403015555789698,0.0406583186993347
"Nsdhl",0.422773550421588,11.5893532760033,56.2204890797247,0.000405033060465639,0.0406583186993347
"Vgll4",-0.39026840382379,11.590013140961,54.4191782234605,0.000411929283528963,0.0410968957591901
"Usp5",0.436253539125667,11.6015113383799,42.0169712312291,0.000429378467502369,0.042576540478802
"Zfp787",-0.25566745344684,11.5702084962132,146.753557935449,0.000436492504725801,0.0430196431021271
"Rab1a",0.476592308779409,11.6400809182767,26.3459140640077,0.000442949301166449,0.0432694486762851
