"","logFC","logCPM","F","PValue","FDR"
"Serpine2",-1.19066177341285,9.03884239764262,22.472752455924,3.07733024583594e-05,0.0117604111464702
"Laptm5",-0.811189072643819,8.9092626328444,80.1326792463242,3.26944980172687e-05,0.0122106519526767
"Dgkg",-1.20830811736998,9.03269842585946,23.6942945802722,3.44325899222725e-05,0.012574016670949
"Mapk11",0.913551477118204,9.34803394696748,17.2096876319755,3.66780349403907e-05,0.0131028293081617
"Mbp",-1.23264520958551,9.28828807741426,17.03936439386,4.0051002331622e-05,0.0140033642833094
"Cacnb3",1.01912326898568,9.19105576517571,16.9361862065703,4.22445461550389e-05,0.0144625963951199
"Rasl11b",-1.13801394058352,9.22485507766383,16.8212272387676,4.48314536353653e-05,0.0150350056651012
"Zfp516",-0.812930069800591,8.90954262020499,86.0972471112076,4.86787977203937e-05,0.0158625192254073
"Fxr1",0.908750625053551,9.34269066232125,16.6063183603422,5.01035075811365e-05,0.0158625192254073
"Zfp536",-0.871528184552094,8.90929079046217,96.2788439765214,5.01947909524237e-05,0.0158625192254073
"Rab26",1.04912830066715,9.16086176388407,16.3768209028797,5.64256367650083e-05,0.0174951413011204
"Rab21",-1.18946544085987,8.97189011437045,32.9128756753255,6.18491935473911e-05,0.01882162588082
"Tshz2",-1.17207492401886,9.15160673128362,16.1288100324348,6.4165507947752e-05,0.0191714871291892
"Zfp84",1.07855494954678,8.9395671813097,47.2482591401998,6.94737526227207e-05,0.0203868245865923
"Wnt9a",1.08898850663037,8.9827980245881,29.7692469166203,7.36915335396618e-05,0.0212451398360923
"Arl4d",-0.953716566388995,8.91879716524174,72.0806171280181,8.03072250588492e-05,0.0224709040966501
"Syt4",-0.866896683689966,9.47312376110159,15.6875997675089,8.06781075702765e-05,0.0224709040966501
"Klf5",-1.15335974135886,8.99181660055058,25.3543000441354,8.23262695440772e-05,0.0225477931236303
"Eif4g2",0.860315869374125,9.42848894500477,15.6000889469288,8.44313402440726e-05,0.0226714757611286
"Dpy19l1",-0.950986501504722,9.27676343677298,15.5750535063427,8.55371202574072e-05,0.0226714757611286
"Ppp2r1a",1.01296573522505,9.14596332165388,16.4538591366005,9.63457754782106e-05,0.0251309544195783
"Csmd1",0.536862108868355,10.5047702043445,15.2522690370265,0.000101173729871184,0.0259779359839558
"mt-Co1",1.37798070999495,9.22814988699719,15.3096864949824,0.000104041882498585,0.0263033885399883
"E2f6",-1.1285326754729,9.00535821361563,25.0206120883704,0.000108943359655026,0.0269152387171262
"Hivep2",0.588750430946145,10.1691452584507,15.0962126483224,0.000109737783365633,0.0269152387171262
