"","X","logFC","logCPM","F","PValue","FDR"
"201","Ddx50",-1.06723452832912,10.1879797571219,60.1686985728354,7.98109465989339e-14,6.76884182423893e-12
"205","Akap11",-0.980688327605104,10.3037205069948,55.6254022559363,1.18237262670087e-13,9.83214934993648e-12
"206","Rplp1",-0.992087306878493,10.2059524531595,55.5445254389354,1.23098792921314e-13,1.01867238977167e-11
"208","Fubp1",-0.893974340222309,10.3932545538089,55.3557587062635,1.35238764662125e-13,1.10837270249772e-11
"209","Specc1",-1.02209785309993,10.1435535677611,57.5947821675621,1.45744104402756e-13,1.18875586016928e-11
"211","Wsb1",-0.998476938686326,10.2208256501449,54.9241059283475,1.67697420298226e-13,1.35485209659898e-11
"213","Rpl18",-1.09923280236546,10.1147789286219,61.9349998699429,2.06329427230821e-13,1.65131349577643e-11
"217","Snx10",-1.06951016835608,10.1124384001361,62.0298819855376,2.43418906528241e-13,1.91224059888798e-11
"220","Rpl24",-1.0292618018122,10.141026833077,58.2043977062433,3.24139525450879e-13,2.51163931380052e-11
"221","Ttll7",-1.11745467573328,10.1012297673193,62.4354700704746,3.41251332533979e-13,2.63226763154151e-11
"223","Nptn",-0.91463158141353,10.381235189331,53.2592639352331,3.84693591318822e-13,2.94074961937756e-11
"226","Tenm2",-0.965365994405635,10.3310688841315,52.1024426844784,6.85355588033202e-13,5.16958261469115e-11
"229","2900055J20Rik",-0.981600011054527,10.4577388924891,51.6722872970225,8.49623743691093e-13,6.32468819157295e-11
"233","Rpl14",-0.971064912875624,10.1805539090777,52.4511961418059,1.09558129318535e-12,8.01561128966981e-11
"235","Thra",-0.935917758191427,10.2176236166219,50.9048501623876,1.2467312761e-12,9.03746449844355e-11
"240","Igsf8",-1.07013842663918,10.1020439222483,59.5510000471795,1.60535695187038e-12,1.14027166493893e-10
"243","Nktr",-0.791913627911972,10.5497324924264,50.0387859378337,1.92235649141079e-12,1.34857658885102e-10
"244","Ywhaz",-0.8984136528897,10.3170713654629,49.9693858043842,1.9902560114219e-12,1.39048746830775e-10
"248","Rps5",-0.933976172144879,10.2614791610288,49.7014994886952,2.27565349315881e-12,1.56423649588219e-10
"249","Luc7l3",-0.807639845525272,10.4850106526223,49.4174924848916,2.62311954849759e-12,1.79583610213809e-10
"252","Slc22a17",-0.834499787815245,10.4454427671771,49.2158842041576,2.90157306275311e-12,1.95633305279939e-10
"255","Enc1",-0.943064387298207,10.3545792186123,49.0791624298081,3.10706930876694e-12,2.07710629437451e-10
"259","Rps19",-0.93473133687651,10.2170519753553,48.5797329722124,3.98961839200699e-12,2.62590829067734e-10
"263","Atxn10",-1.15796517012754,10.0759795107865,63.4855243421564,4.64548545914623e-12,3.01108709589604e-10
"264","Rpl6",-0.84067444484221,10.384372366904,48.2632360896969,4.6747870040248e-12,3.01860204763677e-10
"265","Dab1",-0.859554307130852,10.4877714386911,48.1090141873679,5.05018625926137e-12,3.24869906270296e-10
"267","Cntn5",-1.00870652355996,10.4334915182537,48.0434935833024,5.21867561137011e-12,3.33193869464518e-10
"268","Calm3",-0.99323019723257,10.1472158166386,51.7670836484885,5.42284952850417e-12,3.4493774594183e-10
"269","Tra2a",-0.828915094226007,10.3713684091198,47.8825682078999,5.65678860086296e-12,3.58480577245022e-10
"271","Rapgef5",-0.927969113076715,10.2717144647899,47.6615885995031,6.31904678235609e-12,3.9749369187758e-10
"275","Rpl11",-0.93821792604904,10.1992702772223,47.4903417966799,6.88521912305014e-12,4.26808474147766e-10
"278","Rtn3",-0.764372467315364,10.620670702971,47.0759528440952,8.4745428707531e-12,5.19660188193267e-10
"284","Atp6v0b",-0.879046299654712,10.2972070818662,46.5849020249971,1.08402506970497e-11,6.50682231100728e-10
"287","Rogdi",-0.968830099848744,10.1734137158255,49.8235883871751,1.24794006073899e-11,7.41106951072157e-10
"288","Prpf4b",-0.779514164399058,10.465717050402,46.2975596454683,1.25206078435374e-11,7.41106951072157e-10
"291","Hpcal4",-0.957131366044544,10.1704391316694,45.5528020706282,1.81931508768934e-11,1.06576853264056e-09
"292","Soga3",-0.916532010846595,10.1966099305699,47.2977672328207,1.82875352122123e-11,1.06762881083076e-09
"294","Arfgap1",-0.989826813498101,10.1293127851427,52.2567089077876,2.01356695289654e-11,1.16752638932066e-09
"301","Cstf3",-0.917689674319436,10.1647076231438,47.0960332229592,3.21938336593307e-11,1.82328333020137e-09
"302","Syn2",-0.851948391316409,10.327427496514,44.2325504687901,3.53046249001935e-11,1.99253362852776e-09
"303","Uba52",-0.877941378998546,10.216335844928,44.2221333992145,3.54898879467191e-11,1.99253362852776e-09
"304","Slc17a7",-0.720842833117668,10.722007867681,44.2197198050185,3.55329514326531e-11,1.99253362852776e-09
"309","Cbarp",-0.949297381175125,10.1353514480625,47.6393901888203,4.16790471216362e-11,2.29936154136742e-09
"311","Adgrb2",-0.855773003460397,10.3040582566798,43.8219619368691,4.33948180560974e-11,2.37862206881766e-09
"313","Cox4i1",-0.894451671252529,10.2784544061581,43.1862323198219,5.97365074992648e-11,3.25344486690085e-09
"316","Wasf1",-0.917045572896433,10.1434814493015,44.5710456508876,7.79261899187539e-11,4.20382202387658e-09
"318","Ftl1",-0.857172695007524,10.2611090453244,42.1616777278592,1.00021918843239e-10,5.36186682553677e-09
"319","Tial1",-0.914201697219235,10.1637533076934,45.6728774160868,1.0109723133597e-10,5.40252195167486e-09
"327","Ncdn",-0.921430491203716,10.1770987470781,41.3872272116324,1.47719741345042e-10,7.70085147005792e-09
"328","Robo2",-0.881915730705093,10.2089818644897,41.3680007679442,1.49157167397128e-10,7.75207997749648e-09
"333","Vdac1",-0.950677178893528,10.1330173298253,44.6958716448245,1.70010520277346e-10,8.70321122873246e-09
"334","Serinc1",-0.817508229677663,10.3723991723136,40.9812763644364,1.81238972891628e-10,9.25024182899277e-09
"339","Synj1",-0.806784172084735,10.3512702508434,40.6325040146009,2.16063461222101e-10,1.08649965293603e-08
"348","Tia1",-0.636038727242554,10.7504056718302,40.1243295273702,2.79151710603694e-10,1.36744230191413e-08
"359","Epha5",-0.842240307480954,10.274509308873,39.4237572671623,3.97474001440397e-10,1.88739256338564e-08
"361","Dusp11",-0.889496935979106,10.1585955716001,43.0006984346804,4.31001663389627e-10,2.03525910133046e-08
"363","Tmsb4x",-0.824756924875836,10.28608586289,38.9426482540695,5.06710668167561e-10,2.37958588436705e-08
"366","Add2",-0.735913543850649,10.4822540738464,38.7660949979369,5.53949089500838e-10,2.58010112806579e-08
"367","Scn2a",-0.615302487041437,10.8040732664763,38.4764543603786,6.41192888782791e-10,2.97831476160224e-08
"370","Gda",-0.822914106743664,10.2169526416795,38.3750805198517,6.74876699218428e-10,3.10935759231798e-08
"374","Cx3cl1",-0.789580624536502,10.4143388231442,38.245341112579,7.20584970202083e-10,3.28444170776335e-08
"375","Plppr4",-0.781606474626869,10.3250438005333,38.2148468770509,7.31771018638337e-10,3.32653348126073e-08
"383","Aplp1",-0.756954352340344,10.4168081495089,37.8040502993643,9.00570661728342e-10,4.00836242049166e-08
"386","Rpl29",-0.802092099951744,10.2494904792139,37.4505049857763,1.07678005338533e-09,4.75540662436782e-08
"396","Nlgn1",-0.780497584514925,10.3867549242962,36.9238834103708,1.40533758060318e-09,6.04969437791474e-08
"399","Nptxr",-0.828523964432605,10.3891574110537,36.7993392499925,1.49672294379153e-09,6.39464561975292e-08
"414","Rock2",-0.755441307465665,10.3377165959669,35.9533902698818,2.29656615381125e-09,9.45641623768609e-08
"424","Cd81",-0.974303901677637,10.0994414562592,42.0431523652198,2.96048019536886e-09,1.19026664835974e-07
"448","Rpl19",-0.726629520275942,10.3870460437922,34.288958752086,5.33835277245465e-09,2.03131472571505e-07
"449","Ahi1",-0.737801231296127,10.3843648073558,34.1681929492028,5.67561576883771e-09,2.15483790671217e-07
"460","Chd3",-0.784704680885258,10.2117427611448,33.582000590971,7.64201293351344e-09,2.83203031473051e-07
"461","Pcdh7",-0.787094801706195,10.2712761791197,33.5681967240428,7.69575327950711e-09,2.84575935261947e-07
"471","Chgb",-0.867369684214114,10.2466899011568,33.3766039754669,8.48197524229388e-09,3.06989876763023e-07
"473","Itm2c",-0.790177737205429,10.2685877031868,33.3022596426883,8.80830450037135e-09,3.17452783970043e-07
"477","Usp9x",-0.754175144538512,10.2289939804295,33.0116268595552,1.02093913171828e-08,3.64862670406742e-07
"481","Ralgapa1",-0.746844910871696,10.2618058199759,32.8354944822519,1.11650746351532e-08,3.95698601466647e-07
"490","Atp2b4",-0.799533636071431,10.3371054830198,32.4212611886395,1.37812930320976e-08,4.79448372077895e-07
"498","Cyfip2",-0.647064590749695,10.6024728455751,32.1771054695918,1.56027304393473e-08,5.34095875099504e-07
"506","Prkce",-0.732293979695347,10.2731690118673,31.8393966804844,1.85265513578472e-08,6.24154389322571e-07
"507","Kcnip4",-0.741133593653909,10.3658905828194,31.7807985952806,1.90871475003625e-08,6.41772393370178e-07
"514","Morf4l1",-0.73922578565273,10.2762913053054,31.2829863860286,2.4590302966024e-08,8.15546487668894e-07
"517","Eif4a2",-0.708582778075511,10.2963401382329,31.1612923360123,2.61619599563582e-08,8.62636230901428e-07
"523","Lsamp",-0.671512166347306,10.949010736089,31.0225046603256,2.80776737307108e-08,9.15181843379401e-07
"527","Eno2",-0.725188746556702,10.3502106668385,30.8862935880618,3.009452386681e-08,9.7347504432165e-07
"538","Gnas",-0.748276631733028,10.2879731120512,30.4354799797436,3.78646098111272e-08,1.19977324061391e-06
"540","Arl6ip1",-0.744474296885881,10.3476002871162,30.3404084939763,3.97444294707274e-08,1.25467275775461e-06
"547","Gls",-0.601910593234238,10.6395459941207,29.8868756902756,5.00836513999843e-08,1.55858214324755e-06
"560","Pgm2l1",-0.724567249878093,10.3138916649939,29.4410261350666,6.28744306239771e-08,1.91396503365524e-06
"563","Gabrb1",-0.663307684616529,10.4785259697969,29.3891744788939,6.45603243143216e-08,1.95481323017094e-06
"566","Nisch",-0.680310063293211,10.3334384358741,29.2979054442678,6.76386945653425e-08,2.0371675375537e-06
"577","Hsp90b1",-0.746793484249693,10.2885725629508,28.9915488422005,7.90891539823194e-08,2.33320230689846e-06
"593","Kcnma1",-0.602995832791746,10.6205711949874,28.5734212876818,9.79188279228531e-08,2.81487733490873e-06
"595","Arglu1",-0.633977189355418,10.434434222909,28.5071628602747,1.01290504788295e-07,2.90201552122027e-06
"600","Leng8",-0.585339803145368,10.5620457175281,28.265038789068,1.14632342525283e-07,3.25689590504749e-06
"602","Atp9a",-0.695891821103432,10.2589787997576,28.2171915747342,1.17470517049961e-07,3.32644502350612e-06
"608","Mycbp2",-0.541721180723075,10.695176641731,28.0838081121037,1.25760102109234e-07,3.5260402313423e-06
"627","Rpl3",-0.664369101119642,10.3534075683173,27.4424709262409,1.74588181593008e-07,4.74673800895695e-06
"640","Atp6v1a",-0.709070391939833,10.2320910071616,27.1192932175918,2.05996669056455e-07,5.48691440219591e-06
"645","Srrm2",-0.538729492174084,10.7270385002353,26.9938819421019,2.19659419978486e-07,5.8054792749973e-06
"668","Nsf",-0.607988330499933,10.5050395008016,26.4045096005575,2.97091743617254e-07,7.58162118778941e-06
"674","Grm5",-0.561130312974689,10.7441699268186,26.3139385005055,3.11210545986151e-07,7.87122578253104e-06
"676","Matr3",-0.620333662795368,10.4035807057794,26.2904998826053,3.14972682646401e-07,7.94280964655799e-06
"705","Smg1",-0.61410868643679,10.3576057401725,25.5484189074963,4.60892055119433e-07,1.11444352675475e-05
"725","Snca",-0.692469096714619,10.2219200572474,25.1211314041551,5.73965780661852e-07,1.34957167764725e-05
"743","Gpr22",-0.672943254126847,10.2549306164878,24.61030813126,7.46265279535233e-07,1.71219168509248e-05
"776","Grik2",-0.663016806622997,10.2523729073387,23.7500545760136,1.16177342278139e-06,2.5486557311629e-05
"784","Kif1b",-0.546040734252518,10.6077529669415,23.5814066128312,1.26719149593216e-06,2.75533334581066e-05
"802","Csnk1a1",-0.60088030952389,10.3189700905553,23.0398746552972,1.67512015877008e-06,3.56057024271242e-05
"804","Ppia",-0.596530679374525,10.5497288401739,23.0333212723993,1.68079014099116e-06,3.56373501660152e-05
"817","Hsp90aa1",-0.593587601575777,10.5681145243148,22.6904864650226,2.00591361119323e-06,4.18541117870392e-05
