"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Time_point","SYMBOL"
"Cnpy2",-0.155339057549955,7.50669161585896,-1.71165839727187,0.0880274879100955,0.619420122792493,-4.45258231962692,"P30","Cnpy2"
"Zfp260",-0.155325182910661,7.857950601291,-1.33985782372561,0.181339233106912,0.736960207638208,-4.84048561500753,"P30","Zfp260"
"Mroh1",-0.155314725476267,7.81145866766783,-1.5848398152326,0.114091240435404,0.650465296153823,-4.54220558875016,"P30","Mroh1"
"Kpnb1",-0.155217683395943,8.09490566472228,-1.30676497048809,0.192326601066897,0.742977558154507,-4.82525288193742,"P30","Kpnb1"
"Klhl12",-0.155142325819373,7.92947955478689,-1.18002112031983,0.23895768801834,0.773199595387919,-4.98984980370419,"P30","Klhl12"
"Adck5",-0.155092907610668,7.54625566254918,-1.82658309556708,0.0687891408163301,0.587401482816404,-4.25603733005909,"P30","Adck5"
"2010107E04Rik",0.155004869534698,7.71775361398023,1.5183095271499,0.130024459469407,0.680245697204581,-4.64429742039502,"P30","2010107E04Rik"
"Spon1",-0.154983908111141,7.42396354417344,-1.91110578447358,0.0569755304446581,0.56545643995741,-4.16460304144986,"P30","Spon1"
"Sbf2",-0.154952582369637,8.23437817672815,-1.38256442596421,0.167860927697708,0.723054126801607,-4.72235105345764,"P30","Sbf2"
"Mocs2",-0.154948084373865,7.57816663189979,-1.56997775145822,0.117509385173191,0.654059576889544,-4.63127065806728,"P30","Mocs2"
"Mtss1",0.154939535959127,7.60078302717439,1.31963429201888,0.187996711932781,0.737382306501726,-4.92799872119705,"P30","Mtss1"
"Abhd2",-0.154895014592262,7.8296557181226,-1.59846349434052,0.111027484076409,0.646246103992716,-4.51921157517809,"P30","Abhd2"
"Adam10",-0.154869761825763,7.78614010682341,-1.26333426567332,0.207482550668641,0.751853920480448,-4.94631785686587,"P30","Adam10"
"Zfp148",-0.154854012611265,8.14300858718858,-1.41716515651888,0.157506769878666,0.710265190185861,-4.69310784816305,"P30","Zfp148"
"Tubgcp6",-0.15482523032161,7.62233376506818,-1.85525108911394,0.0645737910410313,0.577632140311152,-4.18651431213241,"P30","Tubgcp6"
"Tbl1x",-0.154730164065299,7.8794959443884,-1.33974837038572,0.181374784921175,0.736960207638208,-4.83762712071932,"P30","Tbl1x"
"3632451O06Rik",-0.154683956518723,7.45337470124606,-1.74214733083352,0.0825415553532363,0.611477177134758,-4.42821819272606,"P30","3632451O06Rik"
"Gnl2",-0.154675490001271,8.05241173753785,-1.25593618186173,0.210148777915838,0.751853920480448,-4.8889734951693,"P30","Gnl2"
"Celf3",-0.154623574044585,8.36639981384612,-1.43358628761832,0.152766323049241,0.706039167724191,-4.65371339669953,"P30","Celf3"
"Gmfb",0.154612596937208,7.68851235074828,1.49095432261914,0.137059067633963,0.691424964600629,-4.68524241224364,"P30","Gmfb"
"Dennd4a",-0.154576694001282,8.41763745910418,-1.26566985770456,0.206645961515688,0.751853920480448,-4.8414166719959,"P30","Dennd4a"
"Gm1976",-0.154571616336072,7.6608534440231,-1.78113879217126,0.0759350986101246,0.60644018715705,-4.29278987633369,"P30","Gm1976"
"Thap3",0.154561085277185,7.6362196427294,1.36843511387356,0.172233835058124,0.730409915570659,-4.85938932324563,"P30","Thap3"
"Chrm3",-0.154459124142251,8.2864273889732,-1.37673718592168,0.169654148057866,0.726826968017837,-4.72553125407866,"P30","Chrm3"
"Dnajc7",-0.154406417672091,7.97335883272675,-1.33082024940379,0.184292291020198,0.737382306501726,-4.82328447146905,"P30","Dnajc7"
"Txlng",-0.154362368986863,7.63901198654009,-1.63869895514072,0.102359071750943,0.640201030942142,-4.51684871605676,"P30","Txlng"
"Zswim8",-0.154346135606167,8.12928238023926,-1.23481756152711,0.217896752374655,0.755755520878881,-4.89924323267544,"P30","Zswim8"
"Gapvd1",-0.154330184241616,8.31030970850051,-1.2562082777559,0.21005027664721,0.751853920480448,-4.85763544384269,"P30","Gapvd1"
"Echdc2",-0.154325225389434,7.44002871910407,-1.76980104241961,0.0778097928611097,0.607342673698716,-4.39072910110734,"P30","Echdc2"
"Dcbld2",0.154319113465258,7.54652870366495,1.7077868753357,0.0887447746617704,0.619420122792493,-4.42756004411206,"P30","Dcbld2"
"Esyt2",-0.154308955334308,8.28989508331088,-1.43186928700969,0.153256818546238,0.706236063940165,-4.66020218210432,"P30","Esyt2"
"Parp2",0.154293284422363,7.49390839090885,1.71281511938124,0.0878140931449468,0.619420122792493,-4.43836992168239,"P30","Parp2"
"Cep89",-0.154249266648126,7.56837761914532,-1.67472357858798,0.0950651628205155,0.627177120051519,-4.48458904688007,"P30","Cep89"
"Ppp6c",-0.154219358465642,7.64657541958493,-1.69866292832519,0.090453925216559,0.622584519125502,-4.42306698113996,"P30","Ppp6c"
"Rad23b",-0.154205518747592,7.98963305603925,-1.39848725498841,0.163033969258431,0.717673815524385,-4.7412960704442,"P30","Rad23b"
"Tbc1d9",0.154122426684699,7.84840067897726,1.42872293455127,0.154158760152914,0.706725382468232,-4.72051892713155,"P30","Tbc1d9"
"Cdkn2d",-0.154035866489528,7.42780965323817,-2.00160901912142,0.0462570153883671,0.53047488836385,-4.00067424001524,"P30","Cdkn2d"
"Katnal1",-0.154029422117505,7.68906225155837,-1.44211599091186,0.15034742341636,0.702460467534013,-4.7645810912614,"P30","Katnal1"
"Pa2g4",0.153944136338882,7.77970124829895,1.4085042665832,0.160051708891417,0.713627367303338,-4.76571798244555,"P30","Pa2g4"
"Laptm4a",-0.153734101390105,8.05127225908537,-1.13590786421574,0.256931842756306,0.788787103528621,-5.00912400408641,"P30","Laptm4a"
"Dync1i2",0.153713414262169,8.64632332643161,1.39262389678598,0.164799043176984,0.721169107628092,-4.70425001204051,"P30","Dync1i2"
"Zfp263",-0.153683128191306,7.65071312329802,-1.69002658128586,0.0920961655433904,0.626065098192045,-4.43399649513356,"P30","Zfp263"
"Scrt1",0.153676295485748,7.60728218489625,1.66605108677372,0.0967816693342437,0.629426436081354,-4.46647246160295,"P30","Scrt1"
"St6galnac5",-0.153619869560964,7.58771949566066,-1.740638250345,0.0828063745477109,0.611477177134758,-4.37859851951492,"P30","St6galnac5"
"Vps4b",-0.153551049986675,7.89340036583495,-1.3459629495134,0.179364434867785,0.736754795812859,-4.82076738739198,"P30","Vps4b"
"Xiap",-0.153550126483025,7.83079028122552,-1.33604066935754,0.182582166083552,0.737382306501726,-4.84748256581135,"P30","Xiap"
"Ext1",-0.153540186728679,7.67742514220117,-1.5372330902586,0.125325245303439,0.670622756032019,-4.6425782240895,"P30","Ext1"
"Dnmt3a",0.153457099155345,8.5324536797536,1.34251635779768,0.1804773039697,0.736754795812859,-4.75956483126163,"P30","Dnmt3a"
"Lonp2",0.153431969832021,7.86396000360314,1.42293704616449,0.155827934043522,0.708228314030802,-4.7253755635245,"P30","Lonp2"
"Zfp36l1",-0.1533839668507,7.2747884381761,-1.83248608352223,0.0679030595694999,0.586481736439601,-4.37484028263351,"P30","Zfp36l1"
"Amer2",-0.153356454148341,7.7870320070078,-1.5909616297239,0.11270636047168,0.650272622231869,-4.54189014869276,"P30","Amer2"
"Tma16",-0.153339149003934,7.49440060633201,-1.81379219510089,0.0707419374494921,0.59198175242773,-4.29709579907136,"P30","Tma16"
"Rnf215",0.15330477784038,7.51757974123325,1.77268698324667,0.07732904518743,0.60644018715705,-4.3387218327847,"P30","Rnf215"
"1700025G04Rik",-0.153282280181231,7.96943547752618,-1.35367786767227,0.176891967312664,0.734666824609869,-4.79612456588719,"P30","1700025G04Rik"
"Bcl11a",-0.153243583158146,8.70756148424454,-1.31979024277459,0.187944689303395,0.737382306501726,-4.78628952612704,"P30","Bcl11a"
"Sox11",-0.153169700832443,7.6812776883115,-1.79698167099237,0.07337768280887,0.59807183940534,-4.26288112549129,"P30","Sox11"
"Fam120b",-0.153146643001721,8.37024623487529,-1.24549577698641,0.213953721582427,0.753184464835774,-4.86448503382889,"P30","Fam120b"
"Klf7",-0.153100118433899,8.10455216570741,-1.36842148130262,0.172238095204353,0.730409915570659,-4.75502178824872,"P30","Klf7"
"Smarce1",-0.153079304213265,7.73799082357593,-1.38650420853909,0.166656666807794,0.722867168309709,-4.81855451458429,"P30","Smarce1"
"Nbdy",-0.153013040799455,7.53677469241082,-1.84721577276281,0.0657331120573887,0.580568222980359,-4.22622861043573,"P30","Nbdy"
"Kcnab1",-0.152984062225227,7.71130716108951,-1.49321865641065,0.136465797711744,0.690975561238712,-4.6888833071061,"P30","Kcnab1"
"Emc10",-0.152958467996376,8.0563376599712,-1.1759064364357,0.240595529715845,0.773199595387919,-4.96954268575097,"P30","Emc10"
"Rpl36al",0.152895378692842,7.81573334828431,1.42656224256755,0.154780494272608,0.707952588231016,-4.72853712279622,"P30","Rpl36al"
"Gas7",-0.152848915284384,8.28725534299229,-1.31491917744313,0.189574644573793,0.738948213020023,-4.79567460823988,"P30","Gas7"
"Snap91",0.152766368167937,8.46168681978957,1.40921078433658,0.159842940258748,0.713627367303338,-4.68246883254101,"P30","Snap91"
"Vcan",-0.152751175756363,7.39546716869626,-1.45037938423207,0.148032145319116,0.701749221820839,-4.87946909618769,"P30","Vcan"
"Psma7",-0.152736575177849,7.88445918591476,-1.34063322573194,0.181087521696722,0.736960207638208,-4.83527531071443,"P30","Psma7"
"Cuedc2",0.152604204526614,7.70787655823893,1.55937019937665,0.119998063885964,0.660509732896663,-4.58995688003425,"P30","Cuedc2"
"Ago3",-0.152566399939081,8.56448863024811,-1.28669128355912,0.199226832594238,0.750588439617689,-4.8180913209943,"P30","Ago3"
"Dpysl3",-0.152531070157004,7.43039940562036,-2.05754000803669,0.0405270515091411,0.511552027690048,-3.89723074700914,"P30","Dpysl3"
"Creb5",0.152500543917686,7.36520629095153,1.48539469451579,0.138524208188013,0.692897352525548,-4.8426907415387,"P30","Creb5"
"Rufy1",-0.152465587616573,7.52340032354612,-2.01506073276032,0.0448197340742555,0.52755396896059,-3.9415564861891,"P30","Rufy1"
"Abcc1",-0.152380065431895,7.61877613129352,-1.70111374771142,0.0899922294019739,0.621194689058675,-4.42969750269124,"P30","Abcc1"
"Trim66",0.152335754176145,7.53560130654955,1.7017954787908,0.0898641414853017,0.621194689058675,-4.44245976225618,"P30","Trim66"
"Grb14",-0.152313260484538,7.85526382912524,-1.10765763354255,0.268926448535831,0.798826326399099,-5.08454416657533,"P30","Grb14"
"Tnks2",-0.152236295638229,8.25105359938125,-1.29738081571431,0.195530056762634,0.743633337703335,-4.81737465893235,"P30","Tnks2"
"Ampd2",-0.152190417219607,7.60042987675162,-1.76258624996989,0.0790223621130656,0.609641347688666,-4.34224647641009,"P30","Ampd2"
"Nfe2l1",-0.15218371276476,8.08910354413542,-1.30111743860528,0.19424981152143,0.743306883049704,-4.83599198161631,"P30","Nfe2l1"
"Dld",0.152124353279986,7.77008811830539,1.41564196150989,0.15795210197806,0.710265190185861,-4.75468314746485,"P30","Dld"
"Abhd18",-0.152093455756757,8.20351320797936,-1.31052625073254,0.191053563676736,0.740492508779024,-4.80686139405195,"P30","Abhd18"
"Zmym5",0.152087727943484,7.83884392997342,1.38790444319865,0.166230237569812,0.722867168309709,-4.77438317066294,"P30","Zmym5"
"Trpm2",0.152012689540293,7.61811344147536,1.70096379072678,0.0900204240716479,0.621194689058675,-4.4123634697508,"P30","Trpm2"
"Plbd2",-0.151867349051405,7.75826102698309,-1.70061062255919,0.0900868544148631,0.621194689058675,-4.39155196925783,"P30","Plbd2"
"Fam227a",-0.15177460949621,7.5870921088314,-1.93105518046125,0.0544495505796084,0.558022437694603,-4.06703739233504,"P30","Fam227a"
"Bicral",-0.151709302664499,7.85105308865994,-1.52148319635128,0.129226898997539,0.678040730823845,-4.6222344603586,"P30","Bicral"
"Trappc1",0.151704685077343,7.55551238558441,1.67238622863443,0.0955253527145183,0.627177120051519,-4.47761821980532,"P30","Trappc1"
"Pou2f2",-0.151647192245335,7.62517845138121,-1.53710257500287,0.125357193767582,0.670622756032019,-4.66001087673839,"P30","Pou2f2"
"Zdhhc24",-0.151397094585638,7.74172322203677,-1.59470003981777,0.111867227316033,0.647865397304478,-4.54934582246971,"P30","Zdhhc24"
"Cspp1",0.151342592086744,8.68276719217343,1.44686407196306,0.149013714193549,0.701749221820839,-4.64058929457435,"P30","Cspp1"
"Ciapin1",0.151236672972015,7.74649941614938,1.40185459582676,0.162026781606076,0.716206963925857,-4.78431276772943,"P30","Ciapin1"
"Gm9916",-0.151207196670402,7.41504127442207,-2.09091843567967,0.0374045867243801,0.500819111204284,-3.84043794940557,"P30","Gm9916"
"Srsf10",0.151194327223148,8.59388912962766,1.35743364762179,0.175697597018479,0.734308552679528,-4.74347342352808,"P30","Srsf10"
"Ap1m1",-0.151189161258429,7.7575861040957,-1.50404080287273,0.133657802120921,0.685295553676341,-4.66321320069807,"P30","Ap1m1"
"Atxn2",-0.151175841703012,8.3636138255178,-1.26994533637911,0.205120903988167,0.751853920480448,-4.83921158033944,"P30","Atxn2"
"Naa16",-0.151165602960432,7.59954803840826,-1.476281010311,0.140952155244939,0.695408202908111,-4.7512362160052,"P30","Naa16"
"Sez6l2",0.151127388886461,8.37023045772381,1.26067702395311,0.208437352236163,0.751853920480448,-4.85156195874938,"P30","Sez6l2"
"Ing4",-0.151116282879349,7.82707041109414,-1.42948629014452,0.153939562985173,0.706278554127265,-4.74472934007165,"P30","Ing4"
"Nrbp2",-0.151039630329928,8.23909533334327,-1.12447499687546,0.261740322924974,0.792761070544134,-4.99506767432291,"P30","Nrbp2"
"Abhd17b",0.15100263689294,7.55482251335688,1.40668869893523,0.160589140609694,0.713627367303338,-4.84562202808256,"P30","Abhd17b"
"Mnat1",0.150958414973115,7.59609932952018,1.67715072497116,0.0945891843597953,0.627177120051519,-4.4560643656139,"P30","Mnat1"
"Glmn",0.150857846651518,7.87474622855166,1.35961850054489,0.175005582207514,0.734281648046361,-4.7990797440671,"P30","Glmn"
"Ptprm",0.150853830324297,7.6179523893494,1.42678895774874,0.154715167744564,0.707952588231016,-4.79221317458366,"P30","Ptprm"
"Rxfp1",0.15085014341955,7.36659590959828,1.77957675603344,0.0761911596311157,0.60644018715705,-4.40043811189004,"P30","Rxfp1"
"Fam20b",-0.150799530575159,7.61121416470945,-1.68249830152049,0.0935472654309224,0.627177120051519,-4.45563782836579,"P30","Fam20b"
"Lsm12",-0.150776422713288,7.60220976892862,-1.79121141982657,0.074300815763888,0.603633949235129,-4.29450034478636,"P30","Lsm12"
"Sec22a",-0.150776022656525,7.7121615723621,-1.64838894416694,0.100354474924197,0.636653149599737,-4.47607984551636,"P30","Sec22a"
"Psmc3",-0.150725702712306,7.85281959417822,-1.49112202884849,0.137015059070179,0.691424964600629,-4.65762370341741,"P30","Psmc3"
"Epb41l4b",0.15070751274941,7.77959283134399,1.39373489878051,0.164463487165867,0.721169107628092,-4.78195491619889,"P30","Epb41l4b"
"Ndufa7",-0.150623631143924,7.54904080672822,-1.54354396318164,0.123788022378407,0.667567951507354,-4.67862768864568,"P30","Ndufa7"
"Llph",-0.150614872491714,7.49852181175058,-1.74104865380265,0.0827342869587014,0.611477177134758,-4.40965605077384,"P30","Llph"
"Trip11",0.150612107196252,8.01135116860528,1.34319996292171,0.180256166029151,0.736754795812859,-4.79205026937443,"P30","Trip11"
"Snap23",0.15051757829333,7.59760425460097,1.66934469295245,0.0961268692406795,0.628260934628677,-4.46617281736686,"P30","Snap23"
"Ntrk2",0.150499515069773,9.05483997462176,1.5417216383608,0.124230383441382,0.668038009027532,-4.54129364925724,"P30","Ntrk2"
"Actn1",-0.15047767126777,8.09359964668284,-1.45893491111788,0.145663967518219,0.698871191096657,-4.64919162082197,"P30","Actn1"
"Pitpnm3",-0.150450644204749,7.98857798439898,-1.4674840020887,0.14332680118339,0.696053263785222,-4.6590785004979,"P30","Pitpnm3"
"Kctd18",-0.150273325976797,7.50371906399972,-1.9724653028282,0.0495051482067903,0.54930269905558,-4.02301078932607,"P30","Kctd18"
"Camk2g",-0.15027073950723,8.31576376977174,-1.44196023415433,0.150391329091473,0.702460467534013,-4.64629772011354,"P30","Camk2g"
"Clu",-0.150204937941083,7.70453028476927,-1.5564878772278,0.120681415927409,0.660585338090128,-4.60684265322173,"P30","Clu"
"Pld5",0.150195289907356,7.3116488703877,2.31226804609081,0.0214623702901142,0.448296418352773,-3.43487530480706,"P30","Pld5"
"Ndufa13",-0.150160120303015,8.04246749566365,-1.25351291211972,0.211027506957214,0.751853920480448,-4.89264575579115,"P30","Ndufa13"
"Dok5",-0.15009206740543,7.53697001636021,-1.80068975416654,0.0727894505922099,0.59807183940534,-4.30328356774335,"P30","Dok5"
"Sox6",-0.150058170331202,7.47067030336539,-1.48926766034946,0.137502282070482,0.691821867189625,-4.78684969327706,"P30","Sox6"
"Tctex1d2",0.150023579391795,7.49730614861622,1.68049218737421,0.0939370457202104,0.627177120051519,-4.48871100092442,"P30","Tctex1d2"
"Tomm20",0.149963385356386,7.87769116172952,1.28156469791742,0.201017873013032,0.751853920480448,-4.89087993538558,"P30","Tomm20"
"Zfp507",-0.149826962102551,7.65111606653323,-1.44975478731883,0.148206185737379,0.701749221820839,-4.76443359099718,"P30","Zfp507"
"Samd10",-0.149767377422455,7.65490596602766,-1.63313272096854,0.103524979405375,0.640201030942142,-4.51662647452171,"P30","Samd10"
"Msra",-0.149682944819532,7.84165227075695,-1.41149212936941,0.159170239754708,0.712189150772218,-4.76046192873371,"P30","Msra"
"Bcl9",0.149605024991981,7.7637124156636,1.40293599041797,0.161704334776502,0.716206963925857,-4.78451214335852,"P30","Bcl9"
"Rab3a",0.149583792323346,8.34980977660195,1.28283564427102,0.200572754111753,0.751823033972456,-4.82742052205426,"P30","Rab3a"
"Zfyve1",-0.149550143324193,7.59410130025301,-1.61812112227021,0.106722262311961,0.645279239628494,-4.55646903476802,"P30","Zfyve1"
"Nkiras1",-0.149475885521447,7.99934354366169,-1.37087130813323,0.171473801730926,0.730090121496911,-4.77344402617096,"P30","Nkiras1"
"Unc13c",-0.149472687386733,7.29960022593545,-2.19874917380348,0.0286844457631761,0.474877378156889,-3.68311365368897,"P30","Unc13c"
"Cherp",-0.149449563577074,7.71292797920834,-1.43326936359845,0.152856768256614,0.706039167724191,-4.76790533973727,"P30","Cherp"
"Prpf18",-0.149411615102158,7.83475159620608,-1.35797229939811,0.17552679803196,0.734308552679528,-4.82208250834109,"P30","Prpf18"
"Ppp1cb",-0.149350407137722,7.77308001956675,-1.57013328553708,0.117473199946518,0.654059576889544,-4.57276322215792,"P30","Ppp1cb"
"D130043K22Rik",-0.149345507941363,7.8652026225338,-1.56643366018122,0.118336308517416,0.655665855246126,-4.55664794759045,"P30","D130043K22Rik"
"Zfp523",-0.149337611585111,7.77482804521005,-1.39224145777326,0.16491467106258,0.721169107628092,-4.79868912023405,"P30","Zfp523"
"Mcc",0.149334378127947,7.38647289155474,2.02443923810933,0.0438402173831798,0.52515775296581,-3.96688778364772,"P30","Mcc"
"Klhl22",-0.149303337676263,7.63098970191579,-1.71445341228362,0.0875125749350964,0.619420122792493,-4.40584218719725,"P30","Klhl22"
"Slc24a3",-0.149271682697906,7.68672006275731,-1.47622429086378,0.140967367996128,0.695408202908111,-4.72207244948169,"P30","Slc24a3"
"A430106G13Rik",0.149212589060665,7.60457411107091,1.36192808541885,0.174276285898317,0.732345065298469,-4.87898823441761,"P30","A430106G13Rik"
"Ubqln1",-0.149203039879532,7.55240808007405,-1.88150872329686,0.0609030741533037,0.575789933544342,-4.16369562275856,"P30","Ubqln1"
"Tsc1",-0.149164908590244,8.12954294308558,-1.38406453316081,0.167401622601225,0.722940532048803,-4.7330507355332,"P30","Tsc1"
"Eif3h",-0.149143213337829,7.67509765613519,-1.4642125858188,0.144217708192812,0.697927460982502,-4.74426410083048,"P30","Eif3h"
"Bod1l",0.149036919379434,8.18026402993348,1.25822772927306,0.20932026592487,0.751853920480448,-4.86563930235827,"P30","Bod1l"
"Iqsec2",-0.14898655195022,7.90922052658276,-1.42032802635397,0.156585106232765,0.709205150023534,-4.73842421942246,"P30","Iqsec2"
"Rab23",-0.14894863257036,7.55693642212041,-1.87452433857486,0.0618620822312452,0.575789933544342,-4.17122665695455,"P30","Rab23"
"Dcx",-0.148919762288562,8.172662481369,-1.35286675221444,0.177150705569817,0.734666824609869,-4.76383815761379,"P30","Dcx"
"Mtmr2",0.14889869432766,7.52188490720088,1.5545997663542,0.121130713538549,0.660816793292604,-4.66275995350535,"P30","Mtmr2"
"Eif3m",-0.148897551343222,7.53486458273415,-1.6373559452653,0.102639413905316,0.640201030942142,-4.5541594554766,"P30","Eif3m"
"Mrpl18",-0.148874750585163,7.48686197515675,-1.77233815869097,0.0773870237499359,0.60644018715705,-4.3663113642033,"P30","Mrpl18"
"Brwd1",-0.148874044091496,8.36276625647803,-1.28337915586414,0.200382622925144,0.751484781787567,-4.82498952687269,"P30","Brwd1"
"Zfp384",-0.148872671842834,7.55313022621695,-1.89532486264337,0.0590424656252247,0.572392356828049,-4.14041558077597,"P30","Zfp384"
"Recql",-0.148852085063268,7.49704549093575,-1.76175162283725,0.0791636271497752,0.609641347688666,-4.37854421726635,"P30","Recql"
"Drosha",-0.148832022614944,7.7202668619488,-1.50696975496636,0.132905613255283,0.683959640757863,-4.66899043168673,"P30","Drosha"
"Fam174a",-0.148740681401424,7.59115371907742,-1.47095976765924,0.14238489982721,0.695886445315071,-4.76586670423545,"P30","Fam174a"
"Aatf",0.148725383839581,7.5009202010233,1.63210021264057,0.103742411537589,0.640201030942142,-4.55992733937739,"P30","Aatf"
"Dtx4",-0.148676741410586,7.57176594351371,-1.63382835665506,0.103378693439698,0.640201030942142,-4.54404327550699,"P30","Dtx4"
"Inpp5k",0.148674112276598,7.67688866113618,1.46731536013874,0.143372623569135,0.696053263785222,-4.72041957346436,"P30","Inpp5k"
"Sdf4",-0.14864690176631,7.91662007227033,-1.38431885282734,0.167323848793506,0.722940532048803,-4.77543417451692,"P30","Sdf4"
"Reep3",-0.148622071504415,7.82251043138606,-1.05526173106532,0.292182917395729,0.808646850626647,-5.13939201655286,"P30","Reep3"
"Fam155a",-0.148610523018449,7.91739690678328,-1.56188671410135,0.119403932724754,0.659043129778666,-4.55039682335641,"P30","Fam155a"
"Urgcp",0.148556268925618,7.81980297168484,1.32860314393903,0.18502217407416,0.737382306501726,-4.85182746142702,"P30","Urgcp"
"Plcxd2",0.148533770025252,7.54879248024685,1.67625138794358,0.0947653255547623,0.627177120051519,-4.47421558125439,"P30","Plcxd2"
"Spns1",-0.148527617134919,7.85005537270687,-1.35841084359059,0.175387833733979,0.734308552679528,-4.82220789676882,"P30","Spns1"
"Ttbk2",-0.148524500959875,8.00712680445065,-1.15245731465788,0.250081154358157,0.78320909770122,-5.0022633089331,"P30","Ttbk2"
"Camsap1",-0.148522772510706,7.8264926190774,-1.4480643307602,0.148678010004478,0.701749221820839,-4.72170057550323,"P30","Camsap1"
"Rrp7a",-0.14849373457042,7.5217922123471,-1.69638699151137,0.0908843895236928,0.623266419677977,-4.46914785310876,"P30","Rrp7a"
"Kansl1",-0.148489863947724,8.35159292593629,-1.32687387472453,0.185592949373495,0.737382306501726,-4.77756316799669,"P30","Kansl1"
"Pgs1",-0.148478615625068,7.51187471881242,-1.81781316319187,0.0701231872388758,0.590085836239443,-4.28091822127074,"P30","Pgs1"
"Brd4",-0.148415437735908,8.10161339463851,-1.20020391664637,0.23103848907953,0.767751221052865,-4.9380399326443,"P30","Brd4"
"Acsl4",0.148352649187617,7.72327813562225,1.55553832162797,0.120907209414414,0.660585338090128,-4.58806941399869,"P30","Acsl4"
"Syn2",-0.148307169061352,8.63640227234636,-1.32990320098699,0.184593928046452,0.737382306501726,-4.77239871968521,"P30","Syn2"
"Cul5",-0.148244786476937,7.96769886212965,-1.34458112671375,0.179809993833992,0.736754795812859,-4.80852263394544,"P30","Cul5"
"mt-Co1",-0.148180907521398,8.01033530619158,-1.19283701323431,0.233907063383862,0.771832691415698,-4.96474186887377,"P30","mt-Co1"
"Grb2",-0.148081268709144,7.59403586881677,-1.55818528152194,0.120278619172743,0.660509732896663,-4.64159949823676,"P30","Grb2"
"Spire1",-0.148017572052533,8.20201878090403,-1.24806823050259,0.213011600392863,0.753184464835774,-4.87581204000756,"P30","Spire1"
"4930430F08Rik",0.147901445877649,7.56655856806705,1.72758018352202,0.0851268717381396,0.618270717463465,-4.3887303010241,"P30","4930430F08Rik"
"Zfp651",-0.147854620736593,7.60751785130996,-1.61797612790123,0.106753523587311,0.645279239628494,-4.56074433931487,"P30","Zfp651"
"Hps4",-0.147797696858849,8.13639553284583,-1.13478042842688,0.257403266414366,0.788787103528621,-4.99581423021192,"P30","Hps4"
"Cers6",-0.147710148982197,8.2130324863548,-1.28347959128619,0.200347503094863,0.751484781787567,-4.8357399184203,"P30","Cers6"
"Gtf2h1",-0.147607068110319,7.56664607877172,-1.50031919036892,0.13461832633243,0.686133922085957,-4.7297277942066,"P30","Gtf2h1"
"Zfp706",-0.147597785689261,7.73382371382549,-1.30584779512732,0.192637975341453,0.743306883049704,-4.9105757317524,"P30","Zfp706"
"Fdxr",0.147579021527133,7.63251329865836,1.52252326889754,0.128966355669358,0.677997130468612,-4.6618843549275,"P30","Fdxr"
"Cul9",-0.147546007268833,8.04870011944798,-1.27438876584646,0.203544671082569,0.751853920480448,-4.87124357934072,"P30","Cul9"
"Exosc3",-0.147533792251032,7.39973342256638,-1.70697824017851,0.088895188647351,0.619420122792493,-4.51074105608645,"P30","Exosc3"
"Sv2a",0.147348614583656,8.64100557231396,1.34370036840032,0.18009441925673,0.736754795812859,-4.7600552769391,"P30","Sv2a"
"Slc25a23",0.147335760813093,8.59728864429194,1.33223946834443,0.183826202532754,0.737382306501726,-4.7719177998766,"P30","Slc25a23"
"Serinc1",-0.147287168923631,8.74573711857382,-1.25492520913726,0.210515053916659,0.751853920480448,-4.85830337746436,"P30","Serinc1"
"Smim7",-0.147269857787556,7.5668034955678,-1.63123301313355,0.10392531361408,0.640201030942142,-4.55450200037765,"P30","Smim7"
"Tmem151b",-0.147257121824565,7.58017368639663,-1.74824073960096,0.0814792711584062,0.611477177134758,-4.37010821812668,"P30","Tmem151b"
"Gm43517",-0.14722437290794,7.64374922059725,-1.74273202274711,0.0824391370467951,0.611477177134758,-4.35693312868092,"P30","Gm43517"
"Senp2",-0.14719321665425,8.06371231391909,-1.32609954887254,0.185848952865464,0.737382306501726,-4.80846203430119,"P30","Senp2"
"Gcdh",-0.147182075390369,7.55630340147108,-1.67664754346027,0.0946877033080098,0.627177120051519,-4.48767573623079,"P30","Gcdh"
"Col25a1",0.14713342660909,7.42590658347862,1.86600211034381,0.0630492305949564,0.575976562381878,-4.22652824257833,"P30","Col25a1"
"Depdc5",-0.146989703773148,7.6609821627945,-1.5304149980469,0.127002782661448,0.671427922671869,-4.66127990698423,"P30","Depdc5"
"Sin3b",0.146899241660283,7.7245685403504,1.47386259880848,0.141601925492763,0.695471238082444,-4.70073935219951,"P30","Sin3b"
"Snrpa1",-0.146832818713166,7.4474496736983,-1.96253375204337,0.0506550948878588,0.552583550010967,-4.06540196573482,"P30","Snrpa1"
"Prrt3",-0.146747500884997,7.66286959130954,-1.49526934072856,0.135930226202667,0.690924103952437,-4.70035862993308,"P30","Prrt3"
"Rpl10a",-0.146645460235902,8.2182111118565,-1.21277507019392,0.226201633154733,0.763591645667656,-4.9095005417287,"P30","Rpl10a"
"Arhgap33",-0.146409651068041,7.97138203322339,-1.23269584724652,0.218686428753344,0.755755520878881,-4.93452752535816,"P30","Arhgap33"
"Ablim1",-0.146407318580263,8.33268262490414,-1.24789006882966,0.213076752153405,0.753184464835774,-4.86410865476439,"P30","Ablim1"
